"bedrooms","bathrooms","sqft_living","sqft_lot","grade","sqft_above","sqft_basement","yr_built","yr_renovated","lat","long","sqft_living15","sqft_lot15","date_month","date_day","price"
2,1,1020,8102,7,1020,0,1956,0,47.5135,-122.193,1770,7291,"5",5,12.6443308022626
3,1,1350,92721,6,1200,150,1946,0,47.4657,-122.198,1860,8096,"5",4,13.0170050839663
3,1.5,1740,12000,9,1740,0,1974,0,47.6276,-122.053,2580,12224,"10",23,13.197472705177
3,2.5,3540,38322,10,3540,0,1989,0,47.6892,-122.048,3540,35926,"7",7,13.6973473250421
3,2.5,1520,8720,7,1080,440,1981,0,47.4267,-122.157,1720,7551,"7",14,12.5059957400293
0,0,290,20875,1,290,0,1963,0,47.5308,-121.888,1620,22850,"9",26,11.8635893788121
3,1.75,1310,9761,7,1310,0,1967,0,47.721,-122.228,1490,9600,"8",19,12.6115410869661
2,3.25,3000,24004,10,2410,590,1952,0,47.611,-122.157,4270,24506,"9",22,13.5670504807162
3,2.5,2660,20369,8,2660,0,1992,0,47.5234,-122.055,2720,12927,"7",15,13.2085429085061
3,2.25,2120,9804,7,2120,0,1994,0,47.3596,-122.16,2120,7200,"4",15,12.5353799897886
3,2.25,1200,2845,7,1200,0,1986,0,47.7151,-122.203,1220,2140,"12",1,12.7425689400171
4,1.75,1900,9861,7,1900,0,1967,0,47.3615,-122.057,1720,7967,"5",6,12.1547846142867
2,1.5,1010,948,8,1010,0,1999,0,47.6529,-122.355,1330,1318,"11",21,12.8661825559879
3,2.25,1850,7480,7,1850,0,1978,0,47.452,-122.159,1870,7480,"3",4,12.5423698668371
6,4.5,4520,40164,9,3580,940,1953,2008,47.407,-122.216,2870,13068,"3",18,13.2176753753888
3,2,2010,251341,8,1510,500,2003,0,47.7416,-121.91,1780,108900,"5",20,12.992256969959
3,2.25,2420,23507,8,2420,0,1969,0,47.5107,-122.027,2540,22257,"10",10,13.5604750722712
5,2.5,2732,9500,8,1870,862,1975,0,47.3436,-122.323,2720,10000,"6",10,13.0815434662152
4,2,1910,6960,8,1910,0,1941,0,47.6893,-122.348,1360,3300,"5",8,13.6351882014371
5,3.5,3520,5400,9,2400,1120,2008,0,47.6364,-122.363,1360,3600,"3",3,14.2209763327389
4,2,2220,3760,7,1370,850,1929,0,47.6876,-122.368,1620,3760,"3",26,13.5554449495615
4,2.25,2020,5800,9,1760,260,1941,0,47.6471,-122.412,3100,5800,"8",7,14.0184522182872
4,2.5,2090,7290,8,1420,670,1966,0,47.624,-122.142,2110,8436,"10",17,13.3046866008636
3,1,1580,7424,7,1010,570,1962,0,47.4607,-122.171,1710,7772,"7",2,12.6280703342727
5,1.75,2650,11340,8,2650,0,1955,0,47.626,-122.213,2780,13204,"3",27,14.1433751405097
3,1,1020,11652,6,1020,0,1971,0,47.4459,-122.278,1690,11652,"9",10,12.2853504453517
3,2.5,1070,1219,7,720,350,2004,0,47.5618,-122.384,1070,1254,"1",22,12.8212609873195
4,1.75,2120,9786,8,1640,480,1967,0,47.7753,-122.365,2310,8787,"6",30,13.1075562915872
5,1.75,1360,10609,7,1060,300,1966,0,47.7203,-122.229,1490,9935,"7",25,12.9743296176837
4,2,1700,12048,7,1700,0,1990,0,47.3748,-122.186,1960,7650,"4",9,12.5335798157657
5,1.5,1820,8712,7,1090,730,1960,0,47.3712,-122.289,1820,8712,"3",17,12.5353799897886
4,1,1430,8400,6,730,700,1969,0,47.7417,-122.172,1310,8240,"9",2,12.7685443514468
4,3.5,4140,7089,10,3160,980,2003,0,47.7059,-122.2,2640,8896,"6",16,13.6529928049364
2,2,1313,3600,8,1313,0,1904,2012,47.6369,-122.365,1080,3600,"8",11,13.6933440539329
3,2,1590,87120,8,1590,0,1998,0,47.2241,-122.072,2780,183161,"7",15,12.8990973185864
3,1.75,1080,9262,7,1080,0,1968,0,47.4883,-122.248,1090,9262,"8",5,12.1281165094513
5,3,2730,6000,8,1470,1260,1979,0,47.4994,-122.234,2590,6000,"9",25,12.9945322786191
4,3.25,3800,19798,10,3800,0,1969,2009,47.5684,-122.19,3940,18975,"8",13,14.6888942063636
3,2.25,2540,9961,8,1320,1220,1969,0,47.41,-122.208,1870,10251,"8",21,12.6082021968488
3,1.75,1810,34500,8,1230,580,1980,0,47.3707,-122.275,2090,9735,"8",28,12.6098730354302
3,1.5,1540,7506,7,1540,0,1961,0,47.7565,-122.325,2180,7653,"3",17,12.9480123712091
4,1,1390,18000,7,1390,0,1955,2013,47.3885,-122.284,1390,18000,"6",27,12.363080667835
2,1.75,1460,4800,7,850,610,1950,0,47.6928,-122.339,2050,5592,"7",14,13.1993262703906
4,2.5,2350,63162,8,2350,0,1994,0,47.7545,-122.047,2370,63162,"6",9,13.3846522544149
3,1,1160,7912,7,1160,0,1956,0,47.7336,-122.306,1190,7482,"1",8,12.7068509637411
4,3.25,3500,5960,9,3500,0,2010,0,47.6944,-122.022,3390,6856,"4",27,13.641158361295
3,2.5,1980,6922,8,1980,0,1991,0,47.396,-122.184,2090,7697,"11",7,12.8212609873195
3,1.5,1250,7700,7,1250,0,1968,0,47.5383,-122.178,1430,7700,"6",25,12.9239148777019
2,1,770,7200,7,770,0,1951,0,47.7143,-122.325,1320,7139,"12",9,12.4568352549204
3,1,1920,6710,7,1320,600,1959,0,47.5346,-122.286,1810,5600,"12",30,12.7656912906044
2,1,1120,7560,6,1120,0,1947,0,47.77,-122.39,1120,7200,"8",25,12.8479291632781
3,1,1150,12402,6,1150,0,1969,0,47.7422,-122.099,1400,13600,"3",10,12.7483998433281
3,2.5,1590,2550,7,1590,0,1985,0,47.6772,-122.393,1260,5100,"5",27,13.0980727340135
3,1,910,3880,7,780,130,1942,0,47.6862,-122.392,1220,3880,"10",8,13.0497948351048
2,1.75,1870,6625,7,960,910,1948,0,47.5071,-122.249,1680,6000,"5",4,12.3436626657717
5,3,2420,11250,8,2420,0,2013,0,47.5082,-122.362,1510,9950,"11",12,13.0058318083369
4,1.5,2120,7110,6,2120,0,1919,0,47.3846,-122.227,1540,7110,"3",17,12.4130908799469
5,2.5,2730,17240,7,1660,1070,1958,0,47.7646,-122.267,2250,13200,"6",4,13.2085429085061
4,2.5,2560,5672,8,2560,0,2005,0,47.5222,-122.201,2190,6788,"8",13,13.1577324517417
4,2.5,2620,10016,8,2620,0,1996,0,47.5295,-122.179,2620,10016,"10",31,13.2445827800385
4,2.5,2760,8558,7,2760,0,2001,0,47.4802,-122.189,2760,7703,"4",10,13.0058318083369
5,2.5,2900,9799,8,1450,1450,1959,0,47.6255,-122.208,2810,9687,"7",17,13.782988399316
3,2,1820,6324,7,910,910,1945,0,47.6823,-122.27,1850,6440,"3",31,13.4939283131462
3,1.75,1870,8400,7,990,880,1977,0,47.454,-122.164,1750,8400,"8",26,12.6619171305305
4,1.75,2010,9211,7,1470,540,1977,0,47.7206,-122.171,1840,8500,"5",5,13.097221964118
2,1,940,6000,7,940,0,1954,0,47.4631,-122.329,1890,8547,"3",23,12.4151213292518
3,1.75,1850,6000,8,1650,200,1913,1999,47.6528,-122.401,1540,6000,"8",14,13.6158405838357
5,2.5,2530,4229,7,2530,0,2004,0,47.3531,-122.021,2070,4879,"12",18,12.7654055363111
3,1,940,4700,6,940,0,1942,0,47.5117,-122.378,1020,5700,"8",22,12.4950076826937
3,2.25,1820,15000,7,1480,340,1978,0,47.7401,-122.249,1930,13600,"5",13,13.0815434662152
2,1,1510,3360,7,880,630,1924,0,47.6135,-122.297,1330,3360,"9",10,13.1711554463339
4,2.5,2070,5415,8,2070,0,1996,0,47.5706,-122.006,2120,5331,"6",25,13.2673308777568
3,2.5,1380,1547,8,1380,0,2000,0,47.6908,-122.341,1380,1465,"5",6,12.75130259456
3,1,1270,6250,7,910,360,1955,0,47.5694,-122.397,2000,6250,"3",26,13.1203633787397
3,1.5,1390,9680,7,1390,0,1956,0,47.634,-122.125,1460,10050,"8",26,12.959846800845
4,3,1840,7510,8,1840,0,1988,2013,47.2595,-122.218,1650,7957,"10",27,12.4987459908293
3,1,1600,12566,7,1600,0,1971,0,47.4431,-121.765,1600,10650,"12",4,12.3883983689821
3,1.5,1480,9606,7,1100,380,1964,0,47.2978,-122.363,1600,9619,"3",3,11.8981946684588
4,2,2120,7806,6,1770,350,1949,0,47.6859,-122.166,1560,9920,"3",6,13.1223653774023
4,2.75,2940,5400,8,1940,1000,1910,0,47.6366,-122.369,1970,2008,"10",28,13.825461878916
4,3,3820,26895,11,3820,0,1995,0,47.7253,-122.092,3820,24751,"3",9,13.8069752355143
5,2,2740,3838,7,1370,1370,1959,0,47.6819,-122.393,1660,4040,"11",18,13.1421679654829
4,4,4360,12081,10,4360,0,2007,0,47.6377,-122.219,2180,10800,"8",1,14.4986079077211
4,2.5,1540,1870,8,1540,0,2014,0,47.5524,-121.999,1540,1619,"7",2,13.0919021080618
4,3.5,4660,17398,11,4660,0,2003,0,47.5422,-122.112,5080,24913,"6",25,14.0623714171455
3,1.75,1590,7617,7,1590,0,1986,0,47.3819,-122.312,1490,7450,"5",29,12.254867571593
2,1,1180,10720,7,1180,0,1955,0,47.5893,-122.135,1420,10750,"8",4,13.0170050839663
4,1.75,2360,8286,7,1320,1040,1952,0,47.6226,-122.205,1680,7630,"4",2,13.6819803081962
4,2.75,1860,7500,8,1220,640,1967,0,47.5398,-122.173,2020,8137,"4",28,13.1805398284241
3,1.75,1470,4000,7,1070,400,1979,0,47.6067,-122.298,1280,3500,"7",23,12.9360362088485
4,2,2990,12970,7,1960,1030,1948,0,47.7605,-122.258,2500,10680,"2",20,13.2878795107957
3,1.5,1690,9144,7,1140,550,1956,0,47.739,-122.253,1840,10600,"5",26,12.8477975760197
1,1,660,3570,6,660,0,1906,0,47.5659,-122.284,1520,4080,"4",10,12.8610012106691
3,1.75,2310,7620,8,2310,0,1942,1988,47.7266,-122.363,2200,7672,"10",29,13.2844839275596
2,1,770,2191,6,770,0,1937,0,47.5512,-122.323,940,5000,"8",11,12.4391704880857
3,3.5,2320,3174,9,2060,260,1997,0,47.6897,-122.175,2320,3187,"5",19,13.180634172319
2,1.5,1370,159865,7,1370,0,1960,0,47.7592,-122.092,1370,16217,"1",5,12.8610012106691
3,2.25,1700,7650,7,1340,360,1975,0,47.7214,-122.166,1980,7200,"8",29,12.9456285855363
2,1,960,5508,6,770,190,1951,0,47.5307,-122.277,1280,5304,"10",17,12.072546967175
2,1,1150,5664,7,870,280,1948,0,47.6894,-122.284,1380,5664,"3",31,13.1519241213916
4,2.5,2910,4680,9,1850,1060,1937,0,47.6745,-122.31,1960,4120,"2",18,13.7589412646764
5,2.25,2290,7420,7,1290,1000,1973,0,47.4375,-122.166,1660,7526,"6",20,12.7935842726129
4,2.5,2260,5164,8,2260,0,1996,0,47.509,-122.166,2260,5866,"8",7,12.9478933167868
3,1.75,1300,4000,7,900,400,1953,0,47.6368,-122.388,1750,4000,"9",26,13.038983942376
3,2.25,1850,7151,7,1850,0,1989,0,47.2843,-122.352,1710,6827,"3",5,12.4490227457015
4,1.75,1920,9500,7,1470,450,1966,0,47.5683,-122.177,1820,10091,"11",4,13.0836246280878
4,1.75,1920,9500,7,1470,450,1966,0,47.5683,-122.177,1820,10091,"3",13,13.4863423816315
3,3,4910,43560,10,4000,910,1989,0,47.5911,-122.131,3540,12288,"6",20,13.8924725250259
4,2.5,2210,6080,8,1410,800,1965,0,47.4915,-122.228,2210,6175,"5",23,12.7188992659663
4,2.75,2280,3200,8,1520,760,1931,0,47.6709,-122.282,1970,4687,"9",12,13.4224694513351
3,1.75,1640,7437,7,1090,550,1948,0,47.5324,-122.38,1640,7436,"6",13,13.2285253717923
4,2,1980,7200,8,1700,280,1910,0,47.6318,-122.369,2490,4200,"8",15,13.7101511534169
3,1,900,4084,7,900,0,1910,0,47.684,-122.393,1280,4080,"10",2,12.899222326087
4,1.75,1960,4340,8,980,980,1912,0,47.6847,-122.37,1630,4360,"3",24,13.4938593453459
4,2.25,1800,4500,8,1800,0,2004,0,47.394,-122.183,2010,5050,"9",3,12.6791995173721
4,3.5,4270,5800,10,3170,1100,1937,0,47.6474,-122.411,3100,5800,"7",1,14.120728720468
4,2,1520,19672,6,1020,500,1920,0,47.4683,-122.281,1810,7840,"6",13,12.0494246834209
4,3,5430,108900,10,5430,0,1987,0,47.6582,-122.038,3170,107076,"7",7,14.1229959930061
3,1.75,1950,15037,7,1950,0,1989,0,47.6892,-121.913,1760,15181,"2",24,12.6854106981752
4,1.75,2190,125452,9,2190,0,1968,0,47.2703,-122.069,3000,125017,"5",2,13.1052192531553
4,1.5,1200,10890,7,1200,0,1972,0,47.3423,-122.088,1250,10139,"7",21,12.3282947030234
6,1.75,2180,4000,7,1380,800,1926,0,47.6643,-122.29,1720,4000,"10",9,13.270785106659
4,2.5,2320,11259,9,2320,0,1982,0,47.6443,-122.194,2820,11770,"8",22,13.3692250178346
3,1.75,1040,5097,7,800,240,1944,0,47.6385,-122.401,1630,5097,"8",20,13.3371376034172
4,2.5,2700,6998,8,2700,0,2001,0,47.4694,-122.263,2350,10550,"6",30,12.8583014727608
3,2,1400,2445,7,840,560,2002,0,47.5926,-122.299,1400,3200,"8",15,12.8293363795875
3,2.5,2060,8123,8,1010,1050,1977,0,47.6642,-122.13,1760,6170,"12",10,13.2018009789612
2,1,780,8160,6,780,0,1953,0,47.7356,-122.34,1310,8160,"10",3,12.4487168177569
3,2.25,2400,5000,7,1440,960,1926,0,47.6897,-122.393,1630,5000,"6",24,13.2621270589084
4,3,2900,15535,7,1870,1030,1961,0,47.612,-122.119,2330,10217,"9",2,13.3847291803322
3,1.5,1740,9547,7,1740,0,1962,0,47.4475,-122.213,1780,9936,"8",13,12.5059957400293
2,1,780,6250,6,780,0,1942,0,47.5099,-122.33,1280,7100,"4",30,12.5096932717053
3,2.75,2430,14861,9,1530,900,1988,0,47.7461,-122.247,2230,10300,"12",29,13.1123150617508
4,2,2210,8556,8,1210,1000,1954,0,47.6498,-122.396,2190,7975,"5",7,13.5850339352833
3,1.5,1510,11200,8,1510,0,1960,0,47.3347,-122.325,2110,12070,"12",19,12.7389601073586
2,1,900,5413,7,900,0,1947,0,47.7047,-122.307,1280,6380,"8",1,12.8346839716157
4,2.5,3670,7000,10,3670,0,2005,0,47.5854,-122.08,3680,7437,"5",24,13.6170608387519
2,2.25,1160,954,8,960,200,2014,0,47.6647,-122.284,1160,1327,"9",30,13.2267251945288
2,1.5,1070,1200,7,1070,0,1999,0,47.697,-122.347,1070,1200,"6",12,12.6523629481535
2,1,950,4560,7,950,0,1925,0,47.6288,-122.3,2040,4560,"12",2,13.0170050839663
3,2.75,2950,6667,9,2950,0,2003,0,47.5577,-122.026,3340,6667,"1",5,13.5130545531094
3,2,1420,1716,7,1050,370,2003,0,47.7364,-122.295,1420,8150,"4",13,12.676079399771
3,1,1590,13000,6,1590,0,1944,0,47.4789,-122.346,1460,8400,"6",9,12.3673450484364
4,1,1290,5000,7,1290,0,1957,0,47.5128,-122.358,1440,2500,"3",23,12.5263465373326
2,2,1690,4500,8,1690,0,2004,0,47.7133,-122.031,1640,4500,"6",18,13.2428113035283
4,1.75,1340,8700,6,1340,0,1958,0,47.4514,-122.287,1240,8700,"5",1,12.479913113434
3,1.75,1397,18000,7,1397,0,1965,2014,47.3388,-122.166,1950,31294,"11",4,12.4568352549204
4,2.5,3750,218506,10,3750,0,1991,0,47.3045,-122.103,2540,39413,"3",19,13.4939283131462
3,2.25,2000,7560,7,1400,600,1979,0,47.4798,-122.228,2040,6949,"12",11,12.6115410869661
3,2,2250,7904,8,2250,0,1998,0,47.3165,-122.252,2460,8622,"7",7,12.7007719361421
3,1,840,8400,6,840,0,1959,0,47.3281,-122.344,1030,8640,"7",28,12.1415394577117
3,1,1100,5100,7,1100,0,1900,0,47.679,-122.386,1540,5100,"2",23,12.899222326087
3,1.5,1660,5100,7,1210,450,1954,0,47.5345,-122.383,1440,5100,"3",2,13.1519241213916
2,2,2180,18525,9,1580,600,1952,0,47.5036,-122.387,2480,21503,"4",20,14.159100971574
3,1,1460,8400,7,1460,0,1958,0,47.4243,-122.198,1460,9600,"4",17,12.3673450484364
4,2.5,2470,4945,8,2470,0,2012,0,47.6898,-122.015,2510,4988,"7",17,13.4135408338776
3,1,1250,13503,6,1250,0,1931,0,47.526,-121.829,1450,13503,"4",24,12.5496658960133
3,2,1480,3876,7,860,620,1928,0,47.6808,-122.382,1660,3774,"6",26,13.4045317774625
3,3.25,2240,5000,9,1540,700,1989,0,47.4114,-122.334,1800,7500,"4",24,12.5421912482017
3,2,1570,7200,7,1570,0,1952,0,47.7501,-122.314,1410,7434,"5",7,12.7218887958774
4,2.75,3250,10000,9,3250,0,2014,0,47.7557,-122.309,1620,10089,"12",31,13.4429980013736
3,2.25,1790,231303,7,1250,540,1980,0,47.7558,-122.027,2090,93654,"4",21,12.9314473941033
3,2.5,2080,4931,8,2080,0,2000,0,47.5342,-121.868,1890,4229,"3",27,13.1361696309599
3,2.5,1480,1171,8,1480,0,2006,0,47.62,-122.3,1480,1231,"5",6,13.1223653774023
5,3,3610,9775,8,3610,0,2003,0,47.3545,-122.011,2800,8582,"6",13,13.1993262703906
3,2.5,2040,4559,9,2040,0,1998,0,47.6156,-122.295,1500,4500,"8",22,13.6072568506702
4,3.25,3850,19842,11,3180,670,1989,0,47.6239,-122.065,4320,19500,"8",28,13.9978329480912
3,2.25,3230,35306,9,3230,0,1987,0,47.3065,-122.113,2760,35285,"12",15,12.8212609873195
3,2,2440,23512,6,1640,800,1933,0,47.4594,-122.326,1630,19613,"8",25,12.7308041330407
4,1,1490,6600,7,1490,0,1969,0,47.4835,-122.332,1280,6600,"5",7,12.1281165094513
3,1,1150,35415,7,1010,140,1950,0,47.5974,-122.129,2460,11781,"12",19,13.0170050839663
2,1,900,6000,7,900,0,1944,2004,47.6855,-122.289,1460,4800,"7",12,13.0192248357773
4,2.5,3210,24527,11,3210,0,1984,0,47.6399,-122.052,3280,24527,"4",21,13.5734402706491
5,3,3900,5250,8,2620,1280,1931,0,47.5577,-122.389,1950,5700,"7",28,13.6529928049364
3,1,1240,18000,7,1240,0,1943,0,47.3514,-122.315,1240,18000,"12",23,12.3673450484364
3,1.75,1760,6788,7,1760,0,1940,1960,47.7336,-122.284,1630,7588,"1",14,13.9552733699043
3,2.25,1410,1377,7,1290,120,2005,0,47.5342,-122.067,1445,1370,"5",16,12.8413284966743
3,2.5,2780,11964,9,2780,0,2009,0,47.7127,-122.216,1760,9640,"5",30,13.6237457537286
5,3.25,3230,3825,9,2480,750,2014,0,47.6785,-122.392,1480,5100,"6",10,13.8733086005315
5,3.5,4600,8764,10,3180,1420,2007,0,47.5491,-122.19,3210,9431,"11",20,13.6876783228174
3,2,1440,4421,8,1440,0,2007,0,47.7188,-122.024,1440,4157,"5",21,12.933140460917
2,1.5,1200,1687,8,1200,0,2008,0,47.6491,-122.334,1240,1296,"6",27,13.1307302770739
4,3,2793,5703,9,2793,0,2009,0,47.3682,-122.178,2793,5704,"4",22,12.9515774289005
4,2.5,2970,5050,8,2970,0,2014,0,47.7043,-122.122,2810,4998,"3",5,13.6590555585641
3,2,1440,3218,7,850,590,2008,0,47.5655,-122.36,1170,5000,"2",7,12.8479291632781
3,2.25,1480,1026,8,1480,0,2014,0,47.6536,-122.354,1570,1283,"8",4,13.270785106659
3,2.5,1870,5333,8,1870,0,2012,0,47.7447,-121.984,2100,3730,"4",9,12.8400031189465
4,2.75,2475,4000,7,2475,0,2014,0,47.3452,-122.209,2475,4000,"9",30,12.7065478884337
4,2.5,2950,7024,10,2950,0,2012,0,47.6651,-122.403,2950,6339,"8",28,13.734084644102
3,2.25,1410,905,9,1410,0,2014,0,47.5818,-122.402,1510,1352,"3",4,13.1796903325959
4,2.5,2240,3712,8,2240,0,2014,0,47.3551,-122.061,2530,4315,"6",3,12.8048844210385
5,2.75,3230,6500,9,3230,0,2014,0,47.6237,-122.023,3180,7624,"1",15,13.6351283194764
3,2,2100,31550,8,2100,0,2010,0,47.6907,-121.917,1860,18452,"8",19,12.8967192021345
3,2.25,1936,9495,8,1936,0,2013,0,47.3714,-122.197,1410,12770,"11",14,12.7334633083137
3,2.5,3120,6000,9,3120,0,2007,0,47.3473,-122.03,2670,6000,"3",11,12.9478933167868
4,2.5,2070,4270,8,2070,0,2010,0,47.773,-122.265,2070,4610,"4",13,13.1082664814203
4,2.5,3700,4500,9,3700,0,2007,0,47.7473,-122.23,3050,5047,"12",11,13.3847291803322
3,2.5,2130,5205,8,2130,0,2013,0,47.4832,-121.774,2250,5462,"9",9,13.0302502814766
3,2.25,1620,997,8,1540,80,2010,0,47.54,-122.026,1620,1068,"9",18,12.959846800845
3,2.5,1490,2478,8,1490,0,2009,0,47.7236,-122.353,1270,1156,"2",9,12.7599606323157
5,4,4180,7232,9,4180,0,2014,0,47.7049,-122.125,3570,6054,"10",29,13.8555876351025
2,2.5,1400,1262,8,1160,240,2008,0,47.5342,-122.349,1060,1524,"11",18,12.6082021968488
4,3.75,3490,9170,9,3490,0,2012,0,47.5991,-122.2,1810,8470,"5",12,14.0497926448279
3,1,1300,6098,7,1300,0,2013,0,47.7074,-121.364,1300,6849,"11",12,11.9511868474935
4,2.5,2730,4962,8,2730,0,2006,0,47.3363,-122.216,2150,3802,"2",25,12.6745156826853
3,2.5,1830,2517,8,1830,0,2005,0,47.4496,-122.189,1610,2762,"12",22,12.5208870349986
5,2.5,2340,4500,7,2340,0,2009,0,47.4911,-122.154,2190,4500,"6",16,12.9692145289098
3,1.75,1410,1899,8,1410,0,2014,0,47.5171,-122.347,1410,1811,"12",2,12.4979994463622
3,2.5,1930,8254,7,1930,0,2014,0,47.4973,-122.346,1540,8849,"4",8,12.821125843418
6,5,3028,18055,7,3028,0,2005,0,47.3651,-122.197,1400,34575,"1",9,13.0815434662152
4,3.5,3180,4869,8,2390,790,2007,0,47.4482,-122.206,2850,4500,"9",15,12.9945322786191
4,3.25,2950,4161,10,2210,740,2014,0,47.5297,-122.073,2790,3693,"3",24,13.6408059186615
3,3.25,1430,1276,8,1430,0,2007,0,47.6712,-122.38,1430,1243,"1",29,13.1900238950353
2,1.5,1020,1275,8,1020,0,2008,0,47.7003,-122.346,980,1415,"8",25,12.5776396502326
3,2.5,1650,1793,8,1650,0,2007,0,47.7107,-122.332,1650,1863,"7",21,12.8212609873195
3,2,1060,651,7,1060,0,2007,0,47.6828,-122.345,1440,1501,"3",3,12.9116448152214
4,2.75,2620,6019,8,2620,0,2013,0,47.484,-121.771,2790,6716,"5",30,13.1212267316672
4,2.5,1830,3868,7,1830,0,2007,0,47.5186,-122.276,2330,3868,"7",10,12.5245300130057
3,2.25,998,844,7,798,200,2007,0,47.6983,-122.367,998,1110,"5",22,12.676079399771
4,2.5,2070,4427,7,2070,0,2007,0,47.5208,-121.869,2070,4556,"8",5,12.959846800845
4,3.5,2860,2199,10,2860,0,2013,0,47.6262,-122.323,1990,1378,"2",27,14.1870748040517
3,2,1920,5688,9,1920,0,2007,0,47.1952,-121.976,2384,4802,"2",10,12.7367038377645
3,2.5,1210,2046,9,920,290,2008,0,47.5212,-122.357,1070,651,"10",1,12.6112076991764
5,3.5,4890,12039,9,3590,1300,2014,0,47.7338,-122.208,4590,10079,"12",26,13.6715836039576
4,2.5,3420,17038,9,3420,0,2007,0,47.718,-122.241,2520,14190,"8",15,13.4870078798802
4,3.5,2870,3225,9,2070,800,2006,0,47.5009,-122.225,1770,6450,"10",2,13.038983942376
3,2.5,1600,2042,8,1600,0,2005,0,47.5341,-122.067,1445,1370,"11",19,12.8346839716157
2,1.5,960,1829,7,960,0,2005,0,47.6032,-122.308,1470,1829,"5",11,12.8640614504592
3,2.75,1740,5639,7,1740,0,2010,0,47.1942,-121.977,2380,5331,"1",14,12.5425484535736
4,2.5,2575,4725,8,2575,0,2011,0,47.3058,-122.277,2575,5323,"8",8,12.7910804529819
5,3.25,3660,11995,10,3660,0,2006,0,47.5337,-121.86,3320,11241,"5",2,13.5734402706491
3,2.25,1420,1230,8,940,480,2009,0,47.5703,-122.288,1400,1230,"2",6,12.959846800845
5,2.5,3070,7200,8,3070,0,2005,0,47.4939,-122.137,2590,7200,"5",4,13.2621270589084
3,2.5,1920,144619,8,1920,0,2014,0,47.2683,-121.946,2010,48787,"3",3,13.0497948351048
4,3.25,4160,10335,10,4160,0,2014,0,47.6235,-122.192,1840,10333,"5",6,14.4306967375949
4,3.25,3276,10801,9,3276,0,2008,0,47.4585,-122.361,2010,11656,"2",18,13.4870078798802
5,3.75,2890,5000,7,1310,1580,2006,0,47.5701,-122.296,1930,5117,"5",6,12.8739045822051
3,2.5,3430,10177,10,3430,0,2014,0,47.7159,-122.251,3110,12339,"4",29,14.6062385203777
4,3.5,3390,3979,9,2610,780,2014,0,47.6482,-122.408,3350,4165,"7",2,13.8687583909961
6,3.75,2930,14980,9,2930,0,2013,0,47.5441,-122.117,3210,10787,"6",10,13.7266804371532
2,2.25,1300,1314,8,1300,0,2008,0,47.6536,-122.356,1300,1312,"4",22,13.2392589082337
2,1.75,1250,1208,7,1040,210,2007,0,47.6004,-122.299,1250,1656,"11",20,12.76283006651
4,2.5,2310,7800,8,2310,0,2011,0,47.3737,-122.164,2310,7140,"8",14,12.8346839716157
2,2.25,1360,1336,8,1360,0,2008,0,47.6714,-122.392,1280,1295,"12",12,13.0814392943399
4,2.5,2020,5100,7,2020,0,2010,0,47.2822,-122.357,2300,5685,"1",9,12.6729495165583
3,1.5,1270,1067,8,1270,0,2009,0,47.7236,-122.353,1090,1118,"10",3,12.6915835382302
4,2.75,2790,8092,8,2790,0,2013,0,47.4834,-121.773,2790,6154,"8",21,13.1336158304254
4,2.5,2320,4142,7,2320,0,2010,0,47.3662,-122.019,2150,4140,"3",5,12.7367038377645
3,2.5,1750,6351,7,1750,0,2012,0,47.2589,-122.256,1398,6092,"1",23,12.4292201968364
4,2.5,2030,4596,8,2030,0,2014,0,47.3515,-122.275,2040,4705,"9",26,12.7642617018822
3,2.5,1270,865,7,1080,190,2008,0,47.5351,-122.279,1630,7752,"4",24,12.5802225097559
5,3.25,2710,2356,8,2230,480,2013,0,47.5394,-122.028,2160,2108,"5",5,13.4800392202766
4,2.75,2520,8433,8,2520,0,2014,0,47.7214,-122.289,1890,7772,"8",11,13.444375859559
2,2.5,1340,1263,8,1340,0,2008,0,47.6788,-122.388,1510,1260,"9",24,12.959846800845
2,3,1570,1281,8,1570,0,2014,0,47.6741,-122.384,1570,2500,"1",19,13.3954408195356
4,3.5,2690,5564,7,2690,0,2007,0,47.3537,-122.018,2210,4046,"11",20,12.7937231900572
4,2.75,2475,4276,7,2475,0,2014,0,47.345,-122.21,2475,4000,"7",31,12.6757668519096
3,3.75,2260,2050,9,1170,1090,2010,0,47.566,-122.29,2130,3082,"4",16,13.1844006480213
2,1,840,863,8,840,0,2008,0,47.6974,-122.349,1110,1190,"3",30,12.5810819825738
3,3.25,1720,1330,8,1030,690,2004,0,47.62,-122.309,1720,1520,"7",21,13.4224694513351
3,2.25,2940,6500,9,2940,0,2014,0,47.5482,-122.388,1680,6500,"1",21,13.6933440539329
5,3.5,4170,9090,10,4170,0,2008,0,47.5918,-122.196,1930,13635,"10",21,14.1870748040517
6,4.25,4310,10000,8,2950,1360,2008,0,47.6214,-122.062,2100,10000,"10",16,13.5670504807162
4,2.75,3010,7200,9,3010,0,2014,0,47.6948,-122.179,3010,7203,"7",12,13.6410988357847
3,2.5,2170,1984,8,2170,0,2008,0,47.5401,-122.027,2150,1984,"4",24,13.3770071461643
3,2.5,1584,3200,7,1584,0,2011,0,47.3451,-122.215,1584,2800,"12",23,12.479913113434
2,2.25,1110,1290,8,1110,0,2006,0,47.6968,-122.34,1360,1251,"10",30,12.75130259456
