"V1","V6","V10","V12","V13","V14","V15","Class"
32,2,11,100,2,-1,0,"2"
73,1843,11,106,2,-1,0,"2"
28,322,11,240,2,95,3,"2"
46,7331,11,658,4,95,2,"2"
74,1765,11,290,2,-1,0,"2"
71,1236,14,335,4,-1,0,"2"
41,6046,14,185,2,-1,0,"2"
73,934,14,961,5,-1,0,"2"
47,1013,15,170,1,92,3,"2"
49,596,15,722,1,-1,0,"2"
48,2351,15,150,1,105,3,"2"
46,273,15,1962,1,105,3,"2"
40,4775,15,215,1,-1,0,"2"
57,3109,15,107,2,105,2,"2"
50,388,15,173,2,99,4,"2"
34,262,15,89,2,106,1,"2"
56,654,15,875,1,-1,0,"2"
32,1855,15,126,2,134,1,"2"
50,810,15,91,1,103,3,"2"
54,1664,15,106,1,105,3,"2"
26,362,15,925,1,104,2,"2"
40,1293,16,1702,3,105,2,"2"
31,3384,16,153,1,104,2,"2"
29,874,16,152,1,103,1,"2"
52,10943,16,292,1,-1,0,"2"
38,4539,16,387,1,-1,0,"2"
46,2817,17,543,1,-1,0,"2"
26,1646,18,890,5,-1,0,"2"
25,808,18,267,2,114,2,"2"
28,762,18,115,3,-1,0,"2"
70,44,18,1104,2,88,2,"2"
83,425,22,773,1,92,2,"2"
43,2367,22,83,1,113,3,"2"
45,10252,22,173,1,141,2,"2"
37,1000,22,239,1,99,2,"2"
71,4380,22,369,1,-1,0,"2"
27,20585,23,299,1,100,1,"2"
47,2601,24,261,1,-1,0,"2"
42,238,25,692,1,-1,0,"2"
77,0,25,210,1,-1,0,"2"
61,3371,28,299,2,-1,0,"2"
28,0,28,294,2,105,7,"2"
57,10583,28,341,3,98,3,"2"
34,16,29,316,1,119,1,"2"
50,0,29,159,1,120,2,"2"
40,1451,30,117,1,121,1,"2"
38,1711,30,234,1,-1,0,"2"
84,0,30,992,2,-1,0,"2"
35,611,1,305,2,121,1,"2"
26,132,1,194,1,119,1,"2"
37,189,1,238,1,107,2,"2"
47,288,1,101,1,-1,0,"2"
37,1027,1,137,1,119,1,"2"
28,6784,1,502,1,115,3,"2"
54,1464,2,194,2,94,1,"2"
54,8295,2,849,2,119,1,"2"
61,2917,6,215,1,-1,0,"2"
30,158,6,144,1,-1,0,"2"
60,1588,6,728,1,-1,0,"2"
30,655,6,384,2,-1,0,"2"
57,854,6,480,1,40,5,"2"
44,282,6,296,3,-1,0,"2"
37,604,7,371,1,495,1,"2"
33,5437,7,201,1,58,3,"2"
25,1185,7,290,1,114,1,"2"
54,895,7,335,1,-1,0,"2"
24,1857,8,147,1,92,5,"2"
36,4596,8,234,2,175,2,"2"
42,849,8,667,1,321,1,"2"
29,3528,8,137,1,-1,0,"2"
58,565,8,153,1,93,1,"2"
33,1781,8,611,2,183,1,"2"
27,3415,9,266,3,184,1,"2"
79,79,9,1106,2,-1,0,"2"
60,12039,12,261,1,187,1,"2"
47,2524,12,105,1,-1,0,"2"
56,12,12,511,3,187,1,"2"
25,139,12,138,1,-1,0,"2"
21,2488,12,180,1,-1,0,"2"
73,7111,12,146,1,-1,0,"2"
67,361,13,411,2,-1,0,"2"
51,2109,13,79,2,-1,0,"2"
48,1093,13,1226,2,-1,0,"2"
39,385,13,242,1,48,2,"2"
35,2646,13,221,1,182,1,"2"
61,6,13,210,1,182,2,"2"
62,1495,13,896,1,57,2,"2"
35,670,13,301,2,-1,0,"2"
36,592,13,204,2,99,5,"2"
83,1965,13,1003,3,-1,0,"2"
32,2688,14,216,1,57,1,"2"
23,107,14,84,1,183,1,"2"
50,313,14,958,1,-1,0,"2"
66,40,14,290,2,-1,0,"2"
58,4198,15,441,5,246,5,"2"
30,536,15,244,1,105,1,"2"
54,1311,15,485,3,184,3,"2"
26,766,15,457,2,-1,0,"2"
62,1528,15,134,2,184,1,"2"
43,2557,15,166,3,183,5,"2"
40,79,15,570,1,135,1,"2"
57,1318,16,115,1,185,2,"2"
75,3771,16,186,1,183,1,"2"
77,0,16,847,1,60,1,"2"
31,6138,16,154,2,119,5,"2"
22,129,16,258,1,-1,0,"2"
50,469,16,170,1,183,1,"2"
27,893,16,154,2,-1,0,"2"
34,3119,16,306,1,-1,0,"2"
73,519,16,434,1,57,1,"2"
40,2266,16,447,1,147,5,"2"
37,4017,16,156,1,-1,0,"2"
44,643,16,324,1,143,3,"2"
40,2338,16,717,2,-1,0,"2"
61,0,16,136,2,-1,0,"2"
74,4079,19,343,3,-1,0,"2"
61,6481,19,131,1,-1,0,"2"
47,820,19,98,1,-1,0,"2"
47,1784,19,385,2,-1,0,"2"
76,1411,19,233,2,187,3,"2"
30,7529,19,328,1,-1,0,"2"
22,3472,20,332,1,183,3,"2"
39,206,20,148,2,195,2,"2"
72,1388,20,513,1,-1,0,"2"
77,1807,20,373,1,-1,0,"2"
36,480,20,213,1,-1,0,"2"
65,571,20,349,1,183,2,"2"
54,3994,20,595,2,187,2,"2"
46,1693,20,427,1,-1,0,"2"
28,80,20,676,2,146,2,"2"
61,267,21,192,3,184,1,"2"
53,2581,21,828,1,189,1,"2"
38,0,21,576,1,183,4,"2"
27,1134,21,825,1,183,4,"2"
55,309,21,467,2,184,1,"2"
33,6807,21,512,2,184,1,"2"
87,6746,21,749,1,-1,0,"2"
57,375,21,135,1,-1,0,"2"
33,658,21,307,1,208,1,"2"
51,371,21,287,1,-1,0,"2"
76,2693,21,107,2,-1,0,"2"
64,4688,21,200,1,-1,0,"2"
19,329,22,252,2,-1,0,"2"
33,79,22,249,2,335,2,"2"
55,0,22,360,5,-1,0,"2"
31,6281,22,257,1,128,3,"2"
92,775,22,313,3,-1,0,"2"
35,2779,22,118,2,-1,0,"2"
30,411,22,127,3,149,2,"2"
68,2144,22,277,1,184,2,"2"
42,527,22,181,1,185,1,"2"
41,431,22,133,1,107,2,"2"
29,123,22,247,1,184,3,"2"
27,3792,22,504,1,183,2,"2"
78,4807,22,1002,4,-1,0,"2"
82,8603,22,306,3,107,1,"2"
29,2178,22,260,2,139,1,"2"
78,229,22,97,1,-1,0,"2"
76,2991,22,344,1,183,1,"2"
38,4174,23,336,2,184,5,"2"
60,10925,23,270,3,185,1,"2"
33,2411,23,130,1,161,1,"2"
43,14646,23,210,1,-1,0,"2"
61,86,23,149,1,-1,0,"2"
43,11115,23,476,1,74,2,"2"
73,796,23,427,1,182,2,"2"
57,6900,23,255,4,185,2,"2"
33,5878,23,438,1,430,2,"2"
77,1780,23,221,2,183,3,"2"
35,183,23,281,1,52,4,"2"
59,3648,23,257,2,126,3,"2"
76,4112,23,282,2,-1,0,"2"
73,542,26,355,1,180,5,"2"
81,243,27,131,1,-1,0,"2"
41,942,27,143,1,188,1,"2"
57,254,27,207,1,-1,0,"2"
28,0,27,96,1,267,1,"2"
38,0,27,297,1,75,3,"2"
30,398,27,102,1,180,3,"2"
52,992,27,424,1,515,1,"2"
22,23,27,137,1,-1,0,"2"
53,732,27,759,2,-1,0,"2"
60,4629,27,624,1,-1,0,"2"
56,0,27,298,1,111,8,"2"
38,70,27,255,3,148,1,"2"
44,5063,27,418,2,-1,0,"2"
69,4572,27,146,2,56,1,"2"
29,1788,27,353,1,-1,0,"2"
52,659,27,113,1,-1,0,"2"
36,129,27,149,1,-1,0,"2"
50,3463,28,96,1,-1,0,"2"
75,4984,28,509,1,-1,0,"2"
65,1004,28,371,1,-1,0,"2"
64,4787,28,501,1,-1,0,"2"
30,914,28,524,3,272,1,"2"
57,2326,28,207,1,194,1,"2"
31,81,29,164,2,-1,0,"2"
52,2230,29,423,3,-1,0,"2"
36,203,29,139,1,-1,0,"2"
64,3951,29,164,1,-1,0,"2"
54,240,29,142,1,-1,0,"2"
26,338,29,209,1,188,2,"2"
51,0,29,1707,2,-1,0,"2"
72,0,29,189,3,-1,0,"2"
30,944,29,251,2,-1,0,"2"
60,5,29,401,1,-1,0,"2"
30,697,29,215,3,80,5,"2"
45,0,29,264,1,-1,0,"2"
66,1948,29,106,2,269,2,"2"
50,3654,29,215,2,78,2,"2"
54,962,29,288,3,-1,0,"2"
47,551,29,124,1,-1,0,"2"
53,395,29,136,1,148,1,"2"
47,159,29,220,3,155,3,"2"
80,997,29,746,2,86,1,"2"
61,477,29,377,1,520,1,"2"
47,3663,29,424,2,213,3,"2"
30,853,29,279,1,148,1,"2"
21,8278,29,445,1,-1,0,"2"
62,7458,30,212,2,-1,0,"2"
41,0,30,373,3,-1,0,"2"
49,348,30,125,1,-1,0,"2"
26,44,30,217,1,-1,0,"2"
36,1193,30,640,1,-1,0,"2"
87,230,30,144,1,-1,0,"2"
61,8729,30,480,1,-1,0,"2"
70,2384,30,196,2,-1,0,"2"
60,3401,30,294,1,270,1,"2"
41,881,30,257,3,-1,0,"2"
46,3512,30,175,1,197,1,"2"
22,1522,30,368,2,-1,0,"2"
60,4243,30,416,2,-1,0,"2"
54,473,2,182,1,81,1,"2"
35,5462,2,188,1,186,1,"2"
59,4412,2,162,2,-1,0,"2"
55,2037,2,209,2,273,1,"2"
29,10332,2,46,3,-1,0,"2"
35,1133,3,102,1,-1,0,"2"
44,205,3,289,1,-1,0,"2"
48,0,3,1233,1,351,2,"2"
35,1224,3,187,1,-1,0,"2"
37,238,3,149,1,-1,0,"2"
36,62,3,566,1,182,7,"2"
52,2398,3,412,1,-1,0,"2"
67,704,3,537,1,-1,0,"2"
36,506,3,217,1,70,2,"2"
64,2352,3,181,4,183,7,"2"
45,360,3,215,1,-1,0,"2"
29,938,3,358,1,-1,0,"2"
33,1697,3,179,1,-1,0,"2"
62,2,3,322,1,-1,0,"2"
27,1720,3,284,2,273,1,"2"
76,1492,3,383,1,-1,0,"2"
34,1778,4,358,1,162,2,"2"
54,0,6,464,5,192,8,"2"
67,942,6,455,2,84,2,"2"
24,556,6,368,2,80,2,"2"
33,1699,6,178,2,94,1,"2"
53,10541,9,178,1,-1,0,"2"
33,1536,9,262,1,94,2,"2"
24,235,9,118,1,-1,0,"2"
32,935,9,165,1,91,7,"2"
60,10861,9,98,1,91,2,"2"
64,2331,9,201,1,-1,0,"2"
34,2374,9,161,1,209,2,"2"
35,1228,9,696,2,88,12,"2"
24,125,9,263,1,90,1,"2"
38,3141,9,347,4,189,2,"2"
45,160,10,182,2,194,1,"2"
42,2816,10,193,2,-1,0,"2"
63,109,10,406,2,-1,0,"2"
40,0,10,147,1,96,8,"2"
31,2666,10,318,2,97,6,"2"
44,1534,10,95,1,95,3,"2"
61,2557,10,89,1,91,4,"2"
67,405,10,344,2,95,2,"2"
33,22867,10,266,2,92,3,"2"
57,2155,10,144,3,91,2,"2"
71,1311,10,301,2,91,1,"2"
79,2661,10,254,5,-1,0,"2"
52,94,10,293,3,190,10,"2"
48,201,10,594,1,91,1,"2"
47,0,10,213,1,190,1,"2"
27,4590,10,131,4,89,3,"2"
49,3371,11,269,2,-1,0,"2"
23,598,11,406,1,195,1,"2"
26,943,11,166,1,195,1,"2"
40,9366,11,69,3,-1,0,"2"
32,6746,11,199,1,-1,0,"2"
33,1076,11,131,1,96,5,"2"
35,0,11,229,2,96,3,"2"
53,1624,11,166,3,97,7,"2"
20,801,11,244,2,-1,0,"2"
44,1070,11,172,1,91,5,"2"
53,4401,11,241,1,92,1,"2"
21,123,11,513,1,91,1,"2"
36,3623,12,71,1,378,1,"2"
31,533,12,90,3,93,6,"2"
42,994,12,227,3,93,6,"2"
27,168,12,123,1,196,1,"2"
33,386,12,253,1,92,4,"2"
29,1026,12,226,1,92,1,"2"
54,1213,12,241,1,-1,0,"2"
30,2424,12,110,1,279,1,"2"
51,346,12,134,2,192,3,"2"
32,1331,12,126,1,92,5,"2"
54,2206,12,104,1,99,2,"2"
82,0,12,226,1,-1,0,"2"
47,4693,12,89,1,97,3,"2"
48,1230,12,169,1,196,2,"2"
77,3417,12,134,1,-1,0,"2"
36,2971,12,247,1,97,8,"2"
38,1767,12,893,7,-1,0,"2"
27,5291,12,192,2,92,2,"2"
43,3403,12,707,2,97,2,"2"
33,133,12,627,2,192,1,"2"
27,4745,12,411,4,192,1,"2"
50,3608,13,176,2,197,2,"2"
45,1529,13,181,1,197,1,"2"
76,3324,13,122,1,92,3,"2"
63,5112,13,2184,2,95,3,"2"
81,5220,13,135,1,94,2,"2"
77,2590,13,212,3,277,12,"2"
71,2600,13,186,2,98,1,"2"
39,260,13,226,1,94,4,"2"
18,608,13,210,1,93,1,"2"
58,462,13,495,1,93,1,"2"
44,14,13,167,1,92,1,"2"
67,1146,13,259,1,92,2,"2"
31,181,13,239,2,93,2,"2"
61,3114,13,381,1,-1,0,"2"
36,376,13,193,1,92,1,"2"
56,9367,13,271,2,92,4,"2"
62,0,13,227,2,-1,0,"2"
33,271,13,182,2,91,2,"2"
24,382,13,256,2,92,3,"2"
33,920,16,130,1,95,2,"2"
34,129,16,295,1,200,2,"2"
58,169,16,301,1,94,3,"2"
37,1276,16,146,1,94,2,"2"
64,679,16,167,1,-1,0,"2"
27,535,16,183,1,94,1,"2"
63,3115,16,432,5,-1,0,"2"
23,1234,16,250,1,-1,0,"2"
37,197,16,175,1,200,1,"2"
43,3186,16,380,1,88,1,"2"
56,870,16,257,1,-1,0,"2"
35,3160,16,445,2,95,1,"2"
24,272,16,105,2,94,2,"2"
33,195,16,984,5,-1,0,"2"
75,6027,16,1248,2,94,2,"2"
40,764,17,85,1,-1,0,"2"
62,298,17,709,2,-1,0,"2"
52,583,17,209,1,91,2,"2"
55,0,17,134,2,91,1,"2"
71,5715,17,747,2,-1,0,"2"
59,2013,17,409,2,-1,0,"2"
78,1204,17,135,1,-1,0,"2"
35,4922,17,393,4,201,17,"2"
52,234,17,255,1,-1,0,"2"
29,1374,17,309,3,208,4,"2"
42,2187,17,525,3,-1,0,"2"
20,215,24,325,1,95,5,"2"
42,5310,25,968,2,97,4,"2"
27,11862,25,285,2,97,7,"2"
31,9421,25,372,1,-1,0,"2"
31,4198,25,234,1,-1,0,"2"
38,3576,25,349,2,183,1,"2"
28,1925,25,487,1,97,2,"2"
38,6728,25,232,1,96,4,"2"
72,1129,25,208,1,91,1,"2"
29,265,25,414,1,184,1,"2"
34,69,25,296,1,205,2,"2"
61,3624,25,342,1,-1,0,"2"
27,567,25,238,2,184,1,"2"
46,38,25,541,1,-1,0,"2"
53,1982,27,160,1,-1,0,"2"
58,3399,30,1628,2,188,8,"2"
22,691,30,260,5,103,1,"2"
28,330,2,357,1,188,3,"2"
31,318,2,310,1,-1,0,"2"
26,644,2,346,1,-1,0,"2"
60,4,2,415,1,190,5,"2"
29,1165,3,244,2,184,1,"2"
36,4708,3,284,1,171,1,"2"
68,2820,3,154,1,97,2,"2"
48,1147,3,155,1,120,3,"2"
53,980,3,352,1,-1,0,"2"
39,2983,3,472,1,-1,0,"2"
28,339,3,350,1,182,1,"2"
29,19,3,274,1,230,1,"2"
72,1940,4,705,2,-1,0,"2"
29,1445,4,271,2,-1,0,"2"
26,294,4,208,2,-1,0,"2"
49,5887,4,439,3,185,5,"2"
43,11891,4,821,5,242,1,"2"
28,78,4,232,3,310,2,"2"
44,733,4,360,2,105,5,"2"
73,5028,4,696,10,-1,0,"2"
39,481,7,929,5,189,1,"2"
45,0,7,344,1,-1,0,"2"
29,314,7,415,2,116,4,"2"
51,241,7,308,2,-1,0,"2"
31,684,7,620,3,-1,0,"2"
30,1681,7,329,2,-1,0,"2"
50,10250,7,254,3,385,2,"2"
42,254,9,288,7,183,4,"2"
37,0,9,179,1,190,1,"2"
34,294,9,265,1,184,3,"2"
49,307,9,854,1,-1,0,"2"
59,957,9,479,2,-1,0,"2"
80,155,9,343,2,-1,0,"2"
86,614,9,595,1,-1,0,"2"
69,426,9,395,1,-1,0,"2"
79,8304,9,456,2,275,9,"2"
41,1077,9,207,3,387,2,"2"
36,4721,9,149,3,-1,0,"2"
49,395,10,336,5,-1,0,"2"
69,3588,10,429,1,-1,0,"2"
66,2540,10,441,2,156,1,"2"
32,883,10,798,1,185,5,"2"
47,4402,10,805,1,190,1,"2"
58,256,10,422,1,188,3,"2"
64,43,10,232,1,-1,0,"2"
72,3856,10,582,4,115,1,"2"
30,517,11,141,2,-1,0,"2"
79,3025,11,166,3,126,3,"2"
30,2326,14,420,1,175,2,"2"
36,925,14,321,3,189,4,"2"
53,1961,15,351,1,-1,0,"2"
53,1796,15,476,1,193,1,"2"
34,2037,15,324,2,-1,0,"2"
29,459,15,279,3,189,19,"2"
29,572,16,314,1,195,1,"2"
81,452,16,443,1,-1,0,"2"
57,5313,16,283,2,196,1,"2"
72,1533,16,546,2,-1,0,"2"
28,1705,17,412,2,-1,0,"2"
34,1337,17,330,2,127,3,"2"
57,2986,17,222,2,231,1,"2"
66,1230,17,726,3,-1,0,"2"
32,35,17,324,3,126,3,"2"
51,955,17,221,3,-1,0,"2"
27,538,18,170,4,197,2,"2"
50,5108,18,406,1,182,2,"2"
30,102,18,364,3,-1,0,"2"
75,1341,18,415,7,-1,0,"2"
50,320,21,294,3,315,4,"2"
32,131,21,322,1,189,1,"2"
59,2074,21,467,1,186,2,"2"
68,1443,21,2062,2,257,1,"2"
31,3338,21,264,2,-1,0,"2"
64,661,21,367,2,294,2,"2"
54,12018,21,267,2,-1,0,"2"
30,7105,22,321,2,-1,0,"2"
60,3735,22,190,1,188,9,"2"
35,538,22,410,3,165,2,"2"
72,4657,22,305,3,309,5,"2"
30,5,23,282,1,203,1,"2"
52,230,24,422,2,-1,0,"2"
43,4216,24,150,2,195,2,"2"
33,1808,28,250,3,-1,0,"2"
84,81204,28,679,1,313,2,"2"
26,3145,28,1141,1,209,1,"2"
43,3518,28,206,2,196,2,"2"
39,25,28,315,1,210,2,"2"
27,1347,28,824,1,193,11,"2"
25,2551,28,400,3,-1,0,"2"
38,11303,28,473,2,216,2,"2"
44,2724,28,893,1,-1,0,"2"
20,755,29,284,1,-1,0,"2"
32,718,29,155,1,197,1,"2"
23,870,29,296,1,176,4,"2"
35,978,29,1370,3,209,3,"2"
30,916,29,449,2,-1,0,"2"
27,1595,29,196,2,197,2,"2"
61,544,29,63,3,200,9,"2"
46,461,30,369,2,-1,0,"2"
45,891,7,118,1,-1,0,"2"
27,843,8,187,1,-1,0,"2"
70,2795,8,301,2,-1,0,"2"
25,139,11,202,1,91,1,"2"
57,1044,11,585,1,192,2,"2"
55,1633,11,210,1,192,2,"2"
33,6513,11,170,1,343,1,"2"
73,1388,11,767,2,83,1,"2"
67,1430,11,499,2,91,3,"2"
35,323,11,261,2,-1,0,"2"
34,15,12,377,1,-1,0,"2"
47,1639,12,349,1,-1,0,"2"
66,147,12,411,1,-1,0,"2"
31,2544,12,229,1,279,2,"2"
25,4859,12,227,1,-1,0,"2"
28,168,12,387,1,194,1,"2"
25,2007,12,265,2,-1,0,"2"
47,3696,12,758,4,-1,0,"2"
30,2166,12,316,2,-1,0,"2"
28,4579,12,409,2,-1,0,"2"
49,1093,12,243,2,91,2,"2"
21,2488,12,661,2,92,1,"2"
87,2190,12,512,2,-1,0,"2"
22,254,13,143,2,-1,0,"2"
28,1579,13,163,1,91,3,"2"
31,330,13,260,1,194,2,"2"
60,938,13,380,3,-1,0,"2"
41,5372,13,248,3,-1,0,"2"
21,71,13,169,2,-1,0,"2"
24,3176,13,108,2,-1,0,"2"
54,496,13,452,3,-1,0,"2"
80,1468,13,330,3,-1,0,"2"
35,0,14,187,7,-1,0,"2"
70,482,14,372,1,196,2,"2"
62,180,14,183,1,90,4,"2"
59,4198,14,309,1,91,10,"2"
48,817,14,517,1,282,4,"2"
45,5021,14,233,1,-1,0,"2"
32,51,14,203,1,87,2,"2"
36,991,14,589,2,-1,0,"2"
33,133,14,305,2,274,1,"2"
64,768,14,371,1,-1,0,"2"
30,536,14,362,2,91,2,"2"
59,739,14,408,1,-1,0,"2"
32,366,14,366,2,-1,0,"2"
60,979,15,295,3,347,1,"2"
39,2939,15,348,2,-1,0,"2"
37,0,15,426,2,196,1,"2"
37,4803,15,396,2,-1,0,"2"
55,7803,15,441,1,-1,0,"2"
30,720,15,1265,4,210,4,"2"
85,1255,15,233,3,-1,0,"2"
79,8556,18,326,2,272,2,"2"
64,588,18,366,1,91,2,"2"
42,994,18,453,1,67,9,"2"
47,820,18,262,1,91,1,"2"
21,423,18,287,5,285,5,"2"
66,203,18,353,1,195,1,"2"
61,86,25,639,1,94,1,"2"
50,5969,25,455,1,544,2,"2"
27,2855,25,240,1,301,3,"2"
63,474,25,423,1,-1,0,"2"
36,203,25,255,1,88,1,"2"
38,7005,25,696,1,202,2,"2"
92,775,26,164,4,96,3,"2"
77,4112,26,1616,1,95,2,"2"
68,2144,26,708,1,96,3,"2"
30,255,27,143,1,-1,0,"2"
81,243,27,340,1,92,1,"2"
42,942,27,245,1,92,2,"2"
48,1180,27,142,1,238,3,"2"
52,992,27,342,1,92,2,"2"
38,70,27,164,4,92,4,"2"
61,4629,27,181,1,92,1,"2"
20,829,27,196,3,202,2,"2"
54,0,27,565,1,-1,0,"2"
39,0,27,366,1,436,10,"2"
44,2776,27,701,1,-1,0,"2"
73,279,28,399,3,-1,0,"2"
36,129,28,918,1,93,1,"2"
48,157,28,417,4,-1,0,"2"
52,659,28,390,4,93,1,"2"
30,2493,28,293,2,-1,0,"2"
36,3949,28,130,2,-1,0,"2"
49,387,28,325,1,-1,0,"2"
42,7560,28,132,1,-1,0,"2"
80,997,28,151,1,91,3,"2"
33,1699,28,202,1,83,3,"2"
56,1181,28,186,1,433,1,"2"
64,3951,28,134,1,91,1,"2"
54,0,28,161,1,98,2,"2"
52,2557,28,134,5,204,2,"2"
34,0,28,155,2,-1,0,"2"
50,2366,28,816,2,149,1,"2"
66,1948,28,216,1,91,4,"2"
52,306,28,223,1,-1,0,"2"
62,3904,29,403,2,-1,0,"2"
60,18967,29,177,2,-1,0,"2"
28,261,29,254,3,142,6,"2"
26,2002,29,146,1,-1,0,"2"
56,694,29,144,1,102,1,"2"
36,202,29,313,1,120,3,"2"
60,5,29,533,1,92,1,"2"
45,4831,29,479,11,-1,0,"2"
60,264,1,265,1,-1,0,"2"
33,278,1,563,5,-1,0,"2"
77,7802,1,483,2,-1,0,"2"
66,3629,2,474,1,172,2,"2"
45,547,2,577,1,-1,0,"2"
30,4468,2,204,1,-1,0,"2"
56,1989,3,336,2,281,2,"2"
64,2645,3,219,2,-1,0,"2"
30,4060,3,179,1,93,1,"2"
33,303,3,355,1,301,5,"2"
72,2600,3,443,2,82,3,"2"
44,1818,3,508,1,92,4,"2"
37,728,3,129,1,174,2,"2"
31,302,3,349,1,357,3,"2"
52,955,3,153,1,48,3,"2"
37,265,3,140,1,366,2,"2"
34,123,3,301,3,-1,0,"2"
78,4807,3,892,2,104,4,"2"
45,205,3,373,1,92,1,"2"
37,238,3,185,1,92,1,"2"
29,95,3,172,3,-1,0,"2"
68,2812,3,279,2,181,1,"2"
38,262,3,315,2,180,6,"2"
53,6571,3,208,1,-1,0,"2"
39,2758,4,658,3,-1,0,"2"
55,2037,4,305,2,94,3,"2"
32,0,4,233,3,276,2,"2"
62,569,4,94,5,184,1,"2"
76,2223,4,429,1,-1,0,"2"
35,1085,4,195,6,97,12,"2"
55,602,4,390,2,150,6,"2"
41,1646,4,261,1,184,6,"2"
35,415,4,649,1,176,1,"2"
80,2354,4,739,1,181,2,"2"
38,318,4,383,1,181,5,"2"
48,1730,4,489,1,178,2,"2"
25,448,5,151,1,297,1,"2"
36,994,5,195,1,176,5,"2"
29,19,5,110,2,64,2,"2"
58,1625,5,286,2,-1,0,"2"
32,2976,5,783,1,175,5,"2"
46,1144,8,376,2,129,3,"2"
23,897,8,190,2,280,8,"2"
67,704,8,186,2,97,1,"2"
30,1996,8,1133,3,101,1,"2"
22,216,8,363,1,187,1,"2"
24,556,8,278,1,94,4,"2"
45,1206,8,309,1,446,3,"2"
40,1855,8,78,6,-1,0,"2"
35,62,8,469,2,185,2,"2"
52,3634,8,341,8,-1,0,"2"
33,1536,9,359,1,92,3,"2"
60,824,9,127,1,558,7,"2"
24,235,9,98,1,92,1,"2"
18,108,9,92,1,183,1,"2"
65,2331,9,290,1,92,1,"2"
25,125,9,215,1,92,2,"2"
36,27,9,631,1,260,2,"2"
27,390,9,120,2,104,2,"2"
35,-32,9,63,4,182,5,"2"
39,172,9,125,2,183,2,"2"
53,10541,9,164,2,92,1,"2"
23,480,9,742,2,182,1,"2"
34,2374,9,243,2,92,3,"2"
33,935,9,385,2,92,8,"2"
33,2085,9,501,2,-1,0,"2"
36,479,9,629,2,-1,0,"2"
52,94,10,153,1,92,13,"2"
36,417,10,151,1,-1,0,"2"
55,3450,10,169,1,183,1,"2"
60,1853,10,234,1,183,1,"2"
61,2557,10,158,2,92,5,"2"
58,589,10,511,3,183,6,"2"
48,201,10,406,2,92,2,"2"
35,7050,10,278,3,187,1,"2"
34,2885,10,314,2,156,4,"2"
58,2155,10,135,2,92,5,"2"
39,902,10,691,2,180,5,"2"
44,1791,11,71,1,190,1,"2"
54,2206,11,449,1,91,3,"2"
27,5291,11,293,1,91,4,"2"
33,1211,11,535,1,188,1,"2"
77,638,11,288,1,188,1,"2"
30,4448,11,112,8,-1,0,"2"
31,533,11,144,1,91,9,"2"
61,5267,11,226,3,-1,0,"2"
76,3324,11,309,1,90,4,"2"
28,61,11,253,1,174,4,"2"
35,0,11,391,2,92,5,"2"
59,116,11,268,1,183,7,"2"
42,413,11,456,2,184,2,"2"
35,353,11,352,1,183,1,"2"
48,315,11,271,1,-1,0,"2"
71,1712,11,660,1,-1,0,"2"
60,523,11,467,1,182,3,"2"
34,1454,11,231,2,297,2,"2"
57,9367,11,981,1,90,6,"2"
75,291,11,515,1,183,1,"2"
39,1382,11,397,2,-1,0,"2"
64,846,11,671,1,181,3,"2"
36,341,12,419,2,183,1,"2"
29,113,12,328,2,183,4,"2"
34,13014,12,637,1,183,1,"2"
26,632,12,218,1,-1,0,"2"
41,27696,12,138,2,184,3,"2"
47,3715,12,171,2,182,4,"2"
52,4675,12,181,3,-1,0,"2"
32,3271,12,375,1,374,1,"2"
51,346,12,122,1,92,5,"2"
34,8000,12,291,1,260,2,"2"
21,123,12,379,5,93,2,"2"
54,10185,12,251,1,186,3,"2"
29,1026,12,138,2,92,2,"2"
32,905,12,666,4,-1,0,"2"
38,775,12,1835,3,182,2,"2"
48,926,15,382,4,185,6,"2"
46,349,15,295,2,616,1,"2"
32,484,15,83,6,187,3,"2"
49,1830,15,136,1,-1,0,"2"
37,2987,15,93,1,91,9,"2"
37,197,15,531,1,91,2,"2"
23,431,15,201,3,186,2,"2"
58,169,15,216,1,91,4,"2"
45,226,15,91,4,185,6,"2"
30,2424,15,337,1,95,2,"2"
23,1234,15,379,1,91,1,"2"
34,271,15,308,1,94,4,"2"
27,-69,15,205,3,-1,0,"2"
28,1562,15,659,4,-1,0,"2"
61,52587,15,394,3,189,1,"2"
27,535,15,171,1,91,2,"2"
34,2159,18,386,1,-1,0,"2"
58,473,18,1109,1,262,1,"2"
52,195,18,220,1,63,5,"2"
48,660,18,318,1,561,2,"2"
28,154,18,416,2,-1,0,"2"
35,681,18,737,1,561,2,"2"
66,2326,18,232,1,181,1,"2"
52,961,18,222,1,553,4,"2"
26,2532,18,269,1,-1,0,"2"
38,455,19,255,2,555,6,"2"
59,2013,19,222,4,94,2,"2"
47,1568,19,388,1,262,7,"2"
48,0,19,204,4,182,1,"2"
22,1215,19,145,3,192,1,"2"
82,121,19,330,1,-1,0,"2"
27,377,19,645,2,-1,0,"2"
60,1,19,302,1,184,1,"2"
53,597,22,392,1,-1,0,"2"
39,763,22,543,1,189,1,"2"
27,326,22,326,1,-1,0,"2"
55,2204,22,261,1,264,1,"2"
35,1380,23,155,1,-1,0,"2"
23,381,23,696,1,189,2,"2"
80,0,23,639,1,189,1,"2"
29,67,23,211,1,187,5,"2"
47,368,23,269,1,187,5,"2"
