"area","rooms","bathroom","parking_spaces","hoa_.BRL.","rent_amount_.BRL.","property_tax_.BRL.","fire_insurance_.BRL.","totalBRL"
68,3,1,1,430,1450,NA,19,7.54960916515453
120,4,2,0,0,1800,NA,30,7.54486106865846
85,2,1,1,400,1600,0,21,7.61184239958042
108,3,2,2,823,3000,NA,39,8.34593026197902
100,3,2,0,1250,2900,259,38,8.40020983593042
42,1,1,0,420,1700,0,22,7.66996199547358
336,3,4,3,2000,12500,500,183,9.62779992493272
200,4,3,2,0,13000,236,214,9.50680873170858
50,2,1,0,0,750,59,13,6.71295620067707
30,1,1,0,300,1550,125,20,7.59890045687141
35,1,1,1,350,1950,84,25,7.7873820264847
100,2,2,0,1550,2956,310,39,8.48797033273933
112,1,2,2,0,8389,0,107,9.04746843900354
40,1,1,1,766,2156,123,28,8.03073492409854
58,2,1,1,1077,1900,100,25,8.04012466444838
250,3,4,4,2530,4000,NA,51,8.94663520890585
62,2,1,0,80,1250,40,19,7.23705902612474
65,2,2,0,450,2200,NA,28,7.91571319938212
120,4,3,2,0,3250,0,44,8.10016144693661
22,1,1,0,470,1800,62,23,7.76472054477148
35,1,1,0,450,1100,21,15,7.36960072052641
102,3,2,1,800,3200,NA,41,8.3240937614504
500,4,5,6,3,7225,1209,109,9.05333562316602
20,1,1,0,602,1800,130,23,7.84619881549743
79,3,2,2,1200,2600,NA,33,8.33038156934942
23,1,1,0,399,2150,42,28,7.87092959675514
360,3,5,3,4300,8500,1500,108,9.57574708283836
470,4,4,0,690,3700,723,56,8.55062796750248
70,2,1,1,450,1300,NA,17,7.52185925220163
450,5,5,6,0,9500,NA,143,9.3048320350689
73,1,2,2,1000,3500,NA,45,8.42200300441249
204,4,5,3,1900,8000,417,102,9.25157827999243
400,9,4,4,100,12000,500,181,9.45571497213171
115,2,2,1,350,1400,118,19,7.54327334670545
111,3,4,2,680,4000,NA,51,8.46210322509828
120,4,3,8,0,4500,500,68,8.53089883847235
65,2,2,1,643,2300,63,30,8.01862546504575
39,1,1,1,1144,2500,301,32,8.28853445941392
70,2,1,0,300,1400,NA,21,7.48493028328966
35,1,1,0,300,1500,0,20,7.50714107972761
60,2,3,2,730,1100,NA,14,7.53047999524554
50,2,1,1,430,680,50,9,7.0647590277918
221,3,5,4,1554,10850,NA,138,9.48729005784892
130,2,2,1,1100,4300,NA,55,8.62263370387423
310,4,3,3,3500,8000,0,102,9.35884658027541
33,1,1,0,350,1500,0,20,7.53422832627409
45,1,1,0,75,800,50,14,6.84587987526405
45,1,1,1,417,850,140,11,7.25770767716004
105,2,1,2,870,2360,155,30,8.13622555490846
280,4,2,3,1800,3500,NA,47,8.66888370465667
50,1,1,1,1450,2500,342,32,8.37216741936598
30,1,1,0,800,1250,0,17,7.63433723562832
50,2,1,1,550,1450,0,19,7.61085279039525
70,2,1,1,520,1900,378,28,7.94697135769359
30,1,1,0,0,1500,0,20,7.32712329225929
132,4,4,3,2170,2400,442,31,8.52595469708481
250,2,3,2,0,3500,349,54,8.26975694753298
147,4,2,2,0,2100,128,32,7.72356247227797
159,3,3,3,2000,7100,NA,95,9.14270372326037
230,3,3,4,2300,3200,750,41,8.74703426417817
75,3,2,2,480,1450,75,19,7.61332497954064
250,7,3,0,0,15000,NA,229,9.6310881036155
620,4,5,5,7963,15000,5160,191,10.2510057006894
118,3,2,4,850,2250,334,29,8.15017926968233
440,3,3,3,100,10500,84,154,9.29109052166129
55,2,1,0,290,1195,NA,18,7.44658509915773
482,4,4,4,0,9180,1250,138,9.26586968176866
550,5,6,0,0,15000,1435,226,9.72082593792907
55,2,1,1,815,3000,123,39,8.28853445941392
140,4,2,1,2000,3500,NA,46,8.65067458279072
28,1,1,0,580,1850,59,24,7.82963038915019
103,3,1,3,0,2200,NA,40,7.97625194374562
53,2,1,1,380,1270,31,17,7.43779512167193
300,4,7,4,3000,9800,1405,125,9.57018030205807
190,4,4,3,1100,7110,NA,91,9.09279480812114
99,2,1,1,0,3650,230,55,8.27792025817214
84,3,2,2,950,1600,NA,21,7.94803199063728
161,4,3,3,0,3600,300,46,8.28071107566285
53,2,1,1,690,950,12,13,7.41818082272679
16,1,1,0,480,1390,0,18,7.54380286750151
36,1,1,1,465,3000,84,39,8.18562889114761
50,1,1,1,806,2300,132,30,8.09223940672421
70,3,1,1,325,1800,0,27,7.67461749736436
105,3,2,2,1661,1000,290,13,7.99463231143183
30,1,1,0,545,1350,NA,18,7.57712193087668
216,4,4,3,3500,8000,1125,102,9.45179524306165
50,3,1,1,210,1250,0,17,7.29844510150815
250,3,4,2,2400,7000,42,89,9.16240983821863
230,3,3,2,0,2460,NA,37,7.94732502701646
157,3,2,0,1325,4500,347,58,8.73729211254422
150,3,3,0,1140,4740,290,70,8.73889570493404
110,3,2,0,478,2200,6,28,7.90581031265893
193,4,3,3,3000,13100,898,166,9.7503946464023
114,2,2,2,1200,4998,0,64,8.74241458252541
92,2,2,1,800,1900,120,28,7.95472333449791
75,3,3,0,650,2660,10,34,8.11820704940578
270,2,2,3,1,1429,NA,22,7.28138566357028
80,2,2,1,860,2000,34,26,7.97968130238774
90,4,2,1,400,2142,212,32,7.93272102748195
130,3,3,1,900,2500,128,33,8.17807746384961
40,1,1,0,0,860,NA,13,6.83840520084734
60,2,2,1,650,2127,NA,27,7.94732502701646
64,1,1,1,400,1500,NA,22,7.75061473277041
80,2,1,1,2500,8000,325,104,9.29935806829384
45,1,1,1,405,800,NA,11,7.10414409298753
60,2,2,1,550,4000,0,51,8.43424627059531
277,3,2,1,2332,7800,NA,99,9.29016767183574
57,1,1,0,300,6000,17,77,8.76327171401294
23,1,1,1,472,2300,NA,30,7.9592759601164
73,3,2,2,650,2500,236,32,8.1371033896393
36,1,1,0,385,2150,40,28,7.86480400332846
88,2,3,2,300,1450,NA,20,7.53955882930103
197,4,3,1,2640,2800,514,36,8.69801362208393
175,3,2,2,896,2400,NA,32,8.21039625510477
400,4,4,4,4700,9000,NA,115,9.61186439085108
260,3,4,3,0,5000,393,47,8.60171814648593
80,2,1,0,450,1100,0,15,7.35627987655075
190,3,3,4,1,4500,0,68,8.42726848388825
65,1,1,0,350,1800,30,24,7.69848278788095
50,1,1,0,0,1250,NA,19,7.1731917424866
136,3,3,2,1535,8900,482,113,9.30846476996938
96,3,3,2,866,1710,90,22,7.89692465626886
155,4,1,2,550,3350,NA,45,8.34164861890131
384,5,5,3,4000,8000,1240,102,9.49859727917881
144,3,2,0,1575,5500,530,71,8.9459841248279
135,3,3,2,1500,13800,375,175,9.67098786879789
25,1,1,0,0,1000,NA,16,7.00397413672268
55,2,1,0,833,2200,99,29,8.05896001776942
250,3,3,2,0,7000,NA,106,8.92585319042092
66,2,1,1,834,2140,0,28,8.00736706798333
240,4,4,6,1700,15000,1085,200,9.79762691183662
176,4,5,0,1350,9500,792,121,9.37254425185104
88,3,2,1,1586,3500,240,46,8.58914169072882
70,2,1,1,700,2600,30,34,8.12118324207883
127,2,2,3,0,2600,133,40,7.92804560087478
201,3,5,3,2550,10000,795,127,9.50829450569857
60,2,1,1,500,3250,156,42,8.28121766128665
42,1,1,1,743,2800,NA,36,8.2398574110186
65,2,1,1,135,1400,22,21,7.36454701425564
20,1,1,1,0,1100,0,15,7.01750614294126
118,3,2,0,1650,2550,NA,33,8.39072252736229
98,3,5,1,750,5510,0,70,8.75321348054413
505,3,5,0,4906,8600,NA,109,9.68352643191322
110,3,1,2,1300,5000,417,65,8.82217476094608
75,2,2,1,583,2100,68,31,7.93128476152589
50,1,1,0,0,750,0,12,6.63725803128446
93,2,1,0,645,800,NA,12,7.34213173058472
230,4,6,4,2850,3000,NA,39,9.05345261643904
300,4,3,3,2059,5000,NA,67,8.94402832526059
80,3,2,2,230,1450,140,20,7.51806418123308
144,4,4,4,1900,4900,NA,63,8.92678311410135
299,3,3,3,2689,1942,316,25,8.51177855871474
168,4,3,3,2128,13000,809,165,9.68663666084494
120,3,2,0,1150,1450,308,19,7.9820748750812
135,3,2,1,0,2900,NA,44,8.0471895621705
39,1,1,0,380,980,20,13,7.23993259132047
211,2,2,2,1,4500,752,68,8.57960445153763
160,2,3,2,800,5200,100,93,8.73133636053315
60,2,1,1,662,1150,120,15,7.57455848420248
45,1,1,1,492,1900,NA,25,7.82444593087762
120,3,3,2,0,2900,375,44,8.10772006191053
136,4,5,3,1253,3579,218,46,8.53640741034004
140,2,2,2,880,3990,NA,51,8.57847641983314
380,4,5,4,4180,4080,1509,52,9.19238004659919
62,2,1,1,543,2200,59,28,7.9483852851119
35,1,1,1,444,3290,NA,42,8.26898820950666
100,4,3,0,1060,4280,NA,55,8.62532985002082
60,1,1,1,0,1300,NA,20,7.2086003379602
95,2,1,0,100,2000,NA,31,7.69028602067677
25,1,1,0,0,1200,35,16,7.13249755166004
255,3,2,4,0,2800,250,46,8.0381891799732
180,3,3,3,2400,7600,477,97,9.26586968176866
59,2,1,1,480,1510,NA,20,7.60638738977265
420,3,3,4,8043,12000,NA,153,10.0489289881863
125,3,3,3,2076,5000,NA,64,9.0247334241907
80,2,1,0,0,1800,209,23,7.61726781362835
37,1,1,0,382,742,0,10,7.0343879299155
110,3,3,2,1160,2200,418,28,8.2445967563825
150,4,2,2,0,3100,267,47,8.13593277200489
31,1,1,0,630,1750,50,23,7.80547462527086
100,3,2,1,730,1500,NA,20,7.77106708606541
100,2,2,0,0,1710,175,22,7.55381085200823
56,2,2,0,610,2500,84,33,8.07961802938984
75,3,1,1,160,1100,80,15,7.21229446850034
166,2,1,5,0,2200,200,34,7.79770203551669
129,3,3,0,1800,3800,NA,56,8.67965211911394
80,3,1,0,0,6000,0,91,8.71473171401505
204,3,2,2,3550,7000,764,89,9.34145634983372
303,3,3,4,4911,10250,2470,130,9.78476032126733
221,4,4,4,3100,12830,NA,163,9.74161547260958
75,3,1,0,400,1080,NA,16,7.32580750259577
44,1,1,0,417,520,NA,7,6.87523208727658
50,2,1,1,580,1100,100,14,7.49276030092238
95,3,3,2,900,3150,121,40,8.34569287325387
75,2,1,0,282,1020,150,15,7.29165620917446
48,1,1,1,500,2200,35,28,7.92443418488756
114,3,2,2,784,3500,308,47,8.4424696452203
75,2,2,2,730,2000,148,26,7.97418866928601
220,3,3,2,1499,6300,468,80,9.02977726819709
100,4,3,2,1027,2500,369,32,8.27614021955846
380,3,4,3,3000,15000,NA,194,9.9374541020994
50,1,1,0,2300,1850,35,24,8.34521792667643
50,2,1,0,0,1050,0,18,6.97447891102505
80,2,1,1,1180,2400,129,31,8.22710823434815
45,1,1,1,300,3000,0,40,8.11402544235676
250,3,3,2,3500,12750,1084,162,9.77001330113616
44,1,1,1,308,3300,149,42,8.24275634571448
50,2,1,1,700,4500,125,58,8.59118687132456
156,3,4,2,1800,2000,NA,26,8.2498364854257
42,1,1,1,700,2326,160,9,8.06965530688617
570,4,6,5,0,12000,817,181,9.47278155656217
67,2,1,0,0,880,41,14,6.84161547647759
264,4,4,6,0,6440,574,97,8.86953877719374
350,3,4,4,0,3100,2900,47,8.70748291785937
54,2,2,1,954,2800,192,36,8.28979058318164
400,2,2,1,700,2300,6,30,8.01862546504575
420,4,3,8,0,6320,NA,104,8.76795190976342
50,1,1,0,0,750,30,10,6.67329796776765
93,2,1,1,390,2150,76,28,7.8804263442924
350,4,4,2,0,10000,NA,151,9.27340906344317
135,3,3,2,946,2690,361,35,8.30226579487337
32,1,1,0,26,1290,33,17,7.22037383672395
52,1,1,1,584,2390,117,31,8.04654935728308
250,3,4,2,2900,10000,584,127,9.51863356833207
60,1,2,2,700,3000,0,39,8.22684089040858
109,3,1,1,903,1150,146,15,7.70300768247924
200,3,3,1,1687,5800,365,74,8.97802993283716
38,1,1,1,300,2400,NA,31,7.91278922069068
30,1,1,1,0,1330,NA,20,7.2086003379602
215,3,4,4,3313,12000,NA,153,9.72442069346267
340,4,6,4,5500,9600,2167,122,9.76370811000784
30,1,1,0,400,2900,100,38,8.14293601043227
850,4,4,8,0,12000,5834,181,9.79929302351827
90,3,2,1,1000,1800,44,23,7.96137020171951
180,3,4,4,1545,12000,818,153,9.58335115653074
60,1,1,1,650,2165,110,28,7.99091546309132
50,2,1,1,400,1850,NA,24,7.80057265467065
280,3,3,2,0,3500,250,53,8.24380842366528
48,1,1,1,660,3300,NA,42,8.32190796823042
42,1,1,0,345,1800,NA,23,7.68202151082687
210,3,3,0,0,3050,NA,46,8.13064796816058
70,2,2,1,0,1400,44,22,7.29097477814298
100,3,2,0,0,12000,NA,197,9.42794863179172
520,4,6,4,0,15000,2250,226,9.76886985581118
253,3,3,4,3172,4500,1125,58,9.08885047438847
60,1,1,0,340,950,55,13,7.21450441415114
210,3,2,3,0,2860,NA,43,7.97384437594469
66,2,1,1,1141,1650,166,21,7.99934295271328
190,3,3,4,1800,12500,NA,159,9.63174444388585
17,1,1,0,300,2200,50,28,7.85515700588134
157,3,2,1,2499,4500,550,58,8.93695560422523
40,1,1,2,488,1600,126,22,7.71289096149013
100,3,2,2,978,1500,169,20,7.88908440703551
238,4,5,4,1800,5000,NA,64,8.89370997756851
102,3,2,2,1150,1100,0,15,7.72577144158795
188,2,3,8,0,2930,584,45,8.17751582384608
50,1,1,0,0,750,0,12,6.63725803128446
250,3,3,2,1900,9500,NA,121,9.39441039930425
139,2,2,1,1000,1300,234,17,7.84463264446468
125,3,2,2,1000,7700,292,113,9.11668881589473
40,1,1,0,0,1200,NA,19,7.18538701558042
65,2,2,1,1072,7500,165,96,9.08636319215647
68,3,2,2,568,1500,NA,20,7.67042852219069
85,2,1,0,720,3100,NA,40,8.26590733415575
200,2,5,2,2448,15000,NA,191,9.82989483223276
94,3,1,1,750,2600,122,34,8.16251625014018
38,1,1,1,350,2500,NA,37,7.98275770201111
105,3,2,2,0,2000,121,31,7.67461749736436
67,1,1,0,220,950,25,14,7.09837563859079
104,3,3,2,915,9000,254,115,9.23805281054272
50,2,1,1,462,1900,0,25,7.77821147451249
145,3,3,0,1000,4500,285,58,8.67317077287059
225,3,2,2,0,2300,209,35,7.84188592898462
20,1,1,0,602,1800,130,23,7.84619881549743
170,4,5,3,1927,5200,709,66,8.97499771320498
30,1,1,1,1959,1630,227,21,8.25270667656764
75,3,1,1,263,1100,61,15,7.27239839257005
75,2,2,1,500,1189,75,16,7.48493028328966
250,4,4,3,2360,6970,1580,89,9.30574145673944
120,3,2,0,0,2500,84,38,7.87207397986687
45,1,1,0,560,1901,NA,25,7.85049318087114
225,4,4,3,4799,7500,NA,97,9.50977807543882
245,4,5,4,2863,7000,750,89,9.278092474027
50,1,1,0,250,1350,0,20,7.39079852173568
350,3,4,2,0,7000,507,106,8.93774393694244
117,3,4,1,0,4870,464,63,8.59378379357795
80,1,2,0,150,1100,68,15,7.19593722647557
340,3,4,5,4500,9800,0,125,9.57713394943608
60,2,1,0,400,1000,0,13,7.25417784645652
250,3,2,8,0,5950,NA,90,8.7815554585464
45,1,1,0,0,1160,0,18,7.07242190053737
57,2,1,1,625,1100,3,14,7.46336304552002
30,1,1,1,658,3500,NA,45,8.37262974022488
70,2,2,1,300,1500,95,20,7.55799495853081
55,2,2,1,380,1850,0,24,7.72090525193678
35,1,1,0,0,1800,101,28,7.56527528189893
75,3,2,2,600,2150,150,28,7.98241634682773
156,3,3,5,0,4000,0,34,8.30276158070405
90,2,1,1,400,1500,0,20,7.56060116276856
90,3,2,2,850,2500,250,33,8.19808924895612
200,3,2,2,1650,15000,NA,194,9.7751426865989
86,2,1,1,960,2372,0,10,8.1146238864201
60,1,1,1,590,3500,NA,45,8.36310917603352
50,1,1,0,190,990,NA,15,7.09506437728713
108,3,2,2,1200,5600,275,71,8.87444796721998
48,1,1,1,433,2630,0,34,8.03851202097681
100,3,2,1,890,6502,NA,83,8.91945316857545
48,1,1,0,400,800,80,11,7.16394668434255
67,2,1,1,500,1550,NA,23,7.67368812926773
120,3,3,0,1200,9240,NA,120,9.28461261635077
250,4,4,3,0,3824,0,58,8.26436332973167
49,1,1,1,430,1760,21,23,7.71199650704767
140,1,2,2,1400,4500,334,58,8.74719318352693
105,2,1,2,1300,3120,NA,40,8.40312823512826
60,2,1,1,435,920,30,14,7.24422751560335
300,4,2,4,2960,10040,NA,128,9.54688403461792
93,2,2,1,400,2500,NA,32,8.01201823915906
72,2,2,1,742,2330,0,30,8.04012466444838
60,2,1,1,345,820,NA,11,7.08422642209792
250,3,4,4,0,4200,0,64,8.35819745992578
160,4,3,1,1900,6300,667,82,9.0994088112689
104,2,2,1,1100,4000,10,51,8.54907938027856
66,2,1,1,270,1000,38,15,7.18841273649695
148,2,3,3,870,15000,685,200,9.72681003812726
1000,4,2,8,0,15000,2334,226,9.77343581317586
120,4,2,1,0,1500,0,23,7.32909373624659
100,3,3,1,700,3500,NA,52,8.37493814383537
114,2,2,1,1450,3600,NA,47,8.60300384782935
153,3,4,3,2000,6300,534,80,9.09549053029724
164,3,4,2,2900,12500,915,159,9.70935653778268
65,2,2,1,0,2040,0,31,7.63626960337937
270,4,5,0,0,5500,NA,83,8.68963274835574
225,4,6,4,2800,4500,742,58,8.99974278983049
124,4,2,1,1812,5900,NA,77,9.01005848980524
68,3,1,2,990,882,20,12,7.5522372875608
96,3,3,2,948,5100,NA,65,8.76561454991472
210,4,4,3,0,4700,375,71,8.54616929965275
750,4,5,6,0,13000,1500,196,9.59567079766397
70,2,2,2,2847,2954,NA,38,8.76872981723167
15,1,1,0,0,700,0,10,6.56667242980324
33,1,1,1,540,3300,0,42,8.26436332973167
311,4,3,3,2252,9000,NA,120,9.38940663604946
160,3,2,1,1715,7700,NA,98,9.20873909060921
158,3,3,2,1450,3000,NA,39,8.44784311328144
62,2,1,1,485,980,48,13,7.33106030521863
105,3,2,1,500,1200,135,16,7.52402141520612
250,3,4,2,2600,8000,500,102,9.32375833901174
47,1,1,1,400,2200,0,33,7.87625888230323
90,3,2,0,930,2300,84,30,8.11522197256233
295,4,4,4,3700,9500,1417,121,9.59838800604728
133,4,3,0,550,3550,309,45,8.40178233990491
220,5,5,4,1900,8880,875,113,9.37339415841248
70,2,1,1,576,2400,162,31,8.06148686687133
101,3,2,2,958,2400,20,32,8.13476078241865
320,3,2,5,420,2900,200,39,8.17751582384608
802,6,6,8,0,15000,1003,246,9.69590972432601
28,1,1,0,350,2300,55,30,7.91425227874244
35,1,1,0,120,1170,92,18,7.24494154633701
115,3,1,2,945,4300,NA,55,8.63070043220983
70,2,2,1,1800,4200,NA,55,8.74925684010501
157,3,3,2,1620,3800,382,49,8.67453876214002
40,1,1,0,0,750,0,12,6.63725803128446
205,2,2,0,1560,7000,132,91,9.08068716374931
75,3,2,1,225,1600,119,22,7.58426481838906
126,3,2,2,900,3650,150,16,8.45892828328426
19,1,1,0,0,1200,41,16,7.13727843726039
130,3,2,2,1100,3500,NA,45,8.56216655705897
360,5,4,0,4800,3000,2084,39,9.20271134481169
102,2,1,0,200,1700,NA,22,7.57044325205737
290,3,3,1,2500,2500,340,32,8.58914169072882
47,2,1,1,500,1150,NA,15,7.44073370738926
130,2,1,1,0,2200,NA,28,7.78696700261487
75,3,2,1,240,1500,63,22,7.50988306115491
84,2,1,0,420,1700,85,22,7.70885960104718
25,1,1,1,344,2200,45,28,7.87016594646984
36,1,1,0,450,2500,NA,32,8.0106915391303
260,4,3,3,2650,3300,555,44,8.7872203286293
140,4,3,1,2173,7500,466,97,9.23415455007544
400,4,3,2,0,5650,338,85,8.71177264560569
47,1,1,0,198,1490,66,19,7.48099216286952
240,4,4,2,3690,12500,938,162,9.75794141390479
800,4,2,6,0,15000,1667,226,9.73453621468034
160,3,4,2,2462,8500,60,108,9.31748928749323
103,3,1,0,1300,3500,0,46,8.48611523584538
55,2,2,1,700,1680,0,22,7.78447323573647
300,4,4,5,3150,11000,1225,140,9.64994922465118
67,1,1,1,759,3120,350,40,8.35936910622267
175,3,5,3,2312,7650,1308,97,9.33882153362472
100,2,3,1,700,3170,84,41,8.29304913976844
80,3,1,0,500,1000,NA,13,7.34213173058472
60,2,1,1,750,1300,0,17,7.63433723562832
154,3,2,0,1200,12000,200,155,9.51495330508794
120,3,3,3,1800,2500,321,32,8.44548234386224
160,2,1,2,0,3950,125,60,8.32748441618826
105,3,2,2,1174,3700,NA,50,8.57073395834427
110,2,2,0,0,3500,NA,53,8.18535022317869
58,1,1,1,650,1050,56,14,7.47929963778283
60,3,1,0,550,1700,NA,22,7.76344638872736
80,2,1,0,30,2900,34,38,8.00736706798333
35,1,1,0,120,1170,92,18,7.24494154633701
22,1,1,0,300,900,40,12,7.13329595489607
93,3,1,0,644,2400,143,36,8.07837810362652
263,3,4,4,2565,13000,1437,174,9.75155940106197
150,3,1,2,0,3600,334,55,8.29154650988391
20,1,1,0,602,1800,130,23,7.84619881549743
250,4,2,1,0,3500,42,53,8.18757739559151
510,4,6,4,5300,5000,3167,64,9.51273862826364
57,2,2,2,900,1950,2,25,7.96485088744731
58,2,1,1,400,2400,NA,31,7.96970358327866
200,3,3,1,0,2100,94,35,7.70975686445416
387,4,6,4,5200,6400,NA,82,9.57990192573799
200,4,2,2,0,4500,157,69,8.46104603079324
52,2,1,1,450,900,0,14,7.21890970761906
275,3,3,1,886,8850,0,113,9.19522673416613
76,2,2,2,780,2740,180,36,8.22603842948548
70,1,2,6,0,3290,NA,50,8.23164217997341
68,3,2,1,586,2200,56,33,7.96415571884094
108,2,2,1,1726,5500,380,70,8.9459841248279
114,3,1,0,210,1700,75,25,7.60638738977265
90,2,2,1,300,1900,NA,28,7.74630066223144
20,1,1,0,450,500,63,7,6.92853781816467
51,3,1,1,170,1000,NA,14,7.10002716662926
550,5,5,3,0,14000,364,230,9.58816017926402
36,1,1,1,350,650,9,10,6.92755790627832
230,3,4,4,3350,11500,1250,146,9.69590972432601
35,1,1,1,0,1500,101,23,7.39326309476384
700,8,8,4,0,12000,NA,214,9.41009246383302
140,3,2,1,700,6000,109,77,8.8373908555447
77,2,2,2,450,2000,0,30,7.8164169836918
75,2,1,1,532,1500,100,20,7.67461749736436
110,4,1,1,600,2200,NA,33,8.58185670474196
29,1,1,0,566,1341,NA,18,7.58882987830781
84,3,1,1,300,1500,NA,20,7.50714107972761
132,3,5,2,1630,10990,NA,140,9.47662003816753
170,2,2,1,1300,4900,255,64,8.7826296549207
26,1,1,0,250,800,12,12,6.98007594056176
73,3,1,1,308,850,NA,11,7.10332206252611
114,2,2,1,850,1600,NA,22,8.2872767558146
68,2,2,1,554,2000,NA,26,7.93451346388226
82,1,1,1,290,1200,82,16,7.37086016653672
30,1,1,0,0,1200,65,16,7.15617663748062
69,2,2,1,380,2100,75,31,7.85825418218603
33,1,1,1,400,3413,NA,12,8.2495751500002
84,2,2,1,782,5300,145,68,8.74766979009724
620,5,6,4,7400,4860,1200,62,9.51199931135876
90,3,2,1,1686,3090,125,40,8.50552538654856
284,4,5,5,0,5500,200,83,8.6628507638386
268,3,4,4,790,3500,509,53,8.48735234940522
100,3,4,4,0,3600,NA,55,8.24695803256818
24,1,1,1,480,1420,359,19,7.73149202924568
64,2,1,1,592,1817,84,24,7.83122021460429
34,1,1,1,497,2800,81,36,8.13593277200489
86,2,1,0,1000,2400,205,31,8.19891444498699
54,1,1,1,800,7500,NA,96,9.05823759376623
128,3,2,2,580,1400,NA,19,7.67832635650689
250,2,3,2,0,3500,0,58,8.17723488551019
295,7,6,4,0,6200,334,94,8.79920924224139
80,3,2,1,840,2500,115,33,8.15737044118677
500,3,3,5,0,15000,NA,226,9.70204433653459
120,1,2,0,0,761,129,10,6.80350525760834
136,3,2,1,545,1274,87,17,7.56216163122565
170,3,2,2,1027,2500,NA,33,8.25634777291802
386,3,4,8,0,6500,730,107,8.90082160491523
19,1,1,0,0,1200,41,16,7.13727843726039
550,4,6,4,3200,14000,NA,178,9.86791218702221
384,3,5,3,0,10000,1050,151,9.32375833901174
48,1,1,0,250,750,NA,11,6.94022246911964
98,2,1,1,1028,3080,129,40,8.36124088964235
50,2,1,1,300,1100,68,15,7.30249642372733
53,2,2,1,722,2100,0,27,7.9550742732627
32,1,1,0,400,1990,0,26,7.79028238070348
47,1,2,1,740,3200,150,41,8.32651683023953
65,2,1,1,340,1440,NA,19,7.49554194388426
56,1,1,2,1300,3958,242,51,8.62191350218664
140,2,2,1,1600,3950,500,51,8.71637186527662
45,1,1,0,0,1100,0,17,7.01929665371504
21,1,1,0,519,1200,0,16,7.4593388952203
70,2,2,0,1439,5500,315,70,8.89904843388527
120,2,3,2,1800,11500,NA,146,9.52522410185311
90,2,2,0,1700,3700,NA,48,8.66544076787644
25,1,1,0,143,2000,26,30,7.69621263934641
198,4,2,0,0,4000,500,61,8.42551640284433
80,2,2,1,700,5000,84,65,8.6741969402259
40,1,1,1,440,2800,100,36,8.12474302038557
53,2,1,1,200,1000,74,14,7.16162200293919
75,2,2,1,682,2300,223,30,8.08209327817838
60,2,1,0,500,1300,100,17,7.55903825544338
142,3,2,2,2100,5440,584,69,9.01115745810682
160,3,2,2,2311,7609,689,99,9.27902652976463
26,1,1,0,976,1600,61,21,7.88570539124302
81,1,1,1,600,1150,67,16,7.51425465281641
50,1,1,0,564,1900,NA,25,7.85941315469358
62,2,1,1,100,1050,84,14,7.13009851012558
55,1,1,0,0,1020,NA,17,6.96508034560141
298,4,6,5,0,8450,750,128,9.14088310696096
55,2,1,1,390,720,NA,10,7.02197642307216
82,2,1,1,800,1500,NA,20,7.76684053708551
40,1,1,1,2100,2200,223,28,8.42332197580617
106,3,2,2,1400,2400,255,32,8.31581113188354
335,4,5,5,5000,4913,1667,63,9.36228862824824
60,2,2,1,750,3400,NA,44,8.36520683441836
128,3,2,1,1000,3297,NA,42,8.57357352485234
250,3,2,4,0,6000,875,91,8.84893999503012
500,4,4,5,0,9240,NA,139,9.24096656551794
120,3,3,2,0,2750,125,42,7.97865372908273
300,4,4,4,3000,6500,1420,83,9.30574145673944
33,1,1,0,0,2110,0,28,7.66809370908241
177,3,3,4,0,4000,330,61,8.38753998318937
126,3,2,1,1105,2350,133,31,8.19422930481982
287,4,5,4,3311,3800,1744,49,9.09436819572376
250,3,4,4,0,8000,242,121,9.03169206054852
200,3,3,3,200,4700,110,78,8.53483662658883
235,4,2,4,0,4700,480,78,8.56769617358934
247,3,4,5,750,3400,234,44,8.3959291039232
100,2,1,0,0,1800,275,28,7.6515955738576
230,3,2,1,0,3260,84,50,8.1300590399928
350,4,5,4,4300,11000,1042,166,9.71178210443183
600,4,6,5,7200,6000,1167,77,9.57782666212656
187,3,2,3,1700,8400,NA,127,9.28831941329277
32,1,1,0,700,3000,65,39,8.24407127029579
40,1,1,0,0,920,0,14,6.84054652928869
20,1,1,0,0,1000,10,13,6.93147180559945
250,5,4,3,0,3520,666,53,8.352318548226
210,4,4,4,3000,5000,NA,64,9.13938128303569
46,1,1,1,1300,1950,0,25,8.09437844497296
104,3,3,2,1400,4000,350,51,8.66595796468135
32,1,1,0,350,1600,0,21,7.58680353516258
115,3,2,2,1264,4500,NA,66,8.69901462316851
64,2,1,1,800,2500,67,32,8.13153071060425
280,4,6,5,1800,11500,1417,146,9.60649561075857
80,2,1,1,400,1500,0,20,7.56060116276856
98,2,2,0,600,4500,0,58,8.54849804124465
70,2,2,1,410,1800,NA,23,7.74283595543075
40,1,1,1,790,1300,NA,17,7.7596141506969
200,3,2,3,0,2000,153,31,7.68937110752969
