"age","height_cm","weight_kg","release_clause_eur","club_joined","wage_eur"
35,178,67,78000,1.6170624e+18,7.60140233458373
31,196,80,158000,1.5619392e+18,6.90875477931522
39,188,86,31000,1.625184e+18,6.21660610108486
34,182,74,41000,1.59624e+18,6.21660610108486
32,184,82,202000,1.6075584e+18,6.21660610108486
29,177,76,248000,1.5771456e+18,6.21660610108486
29,183,79,2e+05,1.610064e+18,6.62140565176413
26,183,71,329000,1.5021504e+18,7.60140233458373
28,191,85,217000,1.5748992e+18,6.21660610108486
30,170,63,264000,1.6127424e+18,8.29429960885724
25,178,70,438000,1.6263936e+18,7.60140233458373
29,175,66,2e+05,1.6110144e+18,6.90875477931522
29,197,90,218000,1.4364864e+18,8.00670084544037
31,187,76,171000,1.4832288e+18,7.60140233458373
24,180,65,456000,1.5633216e+18,7.60140233458373
28,177,64,248000,1.5196896e+18,7.60140233458373
25,171,71,325000,1.3753152e+18,6.21660610108486
26,184,75,276000,1.6219008e+18,7.60140233458373
28,177,73,264000,1.6170624e+18,7.60140233458373
25,175,75,390000,1.5955488e+18,6.39859493453521
25,182,75,358000,1.4370048e+18,7.60140233458373
22,176,73,504000,1.4673312e+18,6.21660610108486
31,187,81,140000,1.4561856e+18,7.60140233458373
28,185,83,211000,1.5463008e+18,6.21660610108486
28,185,70,248000,1.6188768e+18,7.60140233458373
28,174,65,248000,1.519776e+18,7.60140233458373
30,170,68,189000,1.5998688e+18,6.21660610108486
26,181,75,305000,1.626048e+18,7.60140233458373
23,186,74,536000,1.6279488e+18,6.90875477931522
23,188,91,553000,1.4470272e+18,6.74641212857337
27,183,76,225000,1.5933888e+18,6.90875477931522
24,178,65,331000,1.6294176e+18,6.21660610108486
30,185,74,248000,1.5998688e+18,8.00670084544037
23,165,66,648000,1.5666912e+18,7.60140233458373
24,187,74,265000,1.4516064e+18,6.90875477931522
40,185,78,26000,1.6101504e+18,6.80350525760834
23,176,68,788000,1.6294176e+18,8.29429960885724
29,183,82,186000,1.4853024e+18,6.55250788703459
25,170,66,314000,1.4053824e+18,6.21660610108486
26,178,61,305000,1.6094592e+18,6.90875477931522
25,188,72,370000,1.6288992e+18,6.90875477931522
23,175,67,438000,1.519776e+18,7.60140233458373
23,178,77,456000,1.5991776e+18,7.60140233458373
23,180,64,581000,1.4357088e+18,6.39859493453521
30,172,65,189000,1.603152e+18,6.21660610108486
24,183,70,585000,1.6261344e+18,6.90875477931522
24,175,71,463000,1.4673312e+18,8.5173931714189
24,183,70,397000,1.6248384e+18,8.00670084544037
24,175,74,555000,1.3726368e+18,8.29429960885724
22,180,75,731000,1.6254432e+18,7.60140233458373
24,194,91,553000,1.5198624e+18,6.74641212857337
21,172,75,731000,1.59624e+18,7.60140233458373
22,191,79,613000,1.6094592e+18,6.21660610108486
21,183,78,731000,1.610496e+18,7.60140233458373
21,175,67,891000,1.6254432e+18,6.55250788703459
22,173,67,613000,1.6293312e+18,6.31173480915291
21,172,63,544000,1.5316992e+18,7.60140233458373
21,190,80,750000,1.4883264e+18,6.47850964220857
22,175,61,731000,1.4937696e+18,7.60140233458373
22,173,68,580000,1.630368e+18,6.55250788703459
22,178,73,471000,1.4673312e+18,6.62140565176413
19,183,73,744000,1.4988672e+18,6.62140565176413
20,188,74,950000,1.60272e+18,6.90875477931522
22,186,80,569000,1.6291584e+18,6.21660610108486
21,177,68,656000,1.5948576e+18,6.90875477931522
20,185,70,947000,1.5306624e+18,8.69968140098951
23,188,80,634000,1.5964128e+18,8.00670084544037
23,176,68,613000,1.6188768e+18,8.00670084544037
32,192,80,171000,1.48392e+18,7.60140233458373
22,174,60,683000,1.6250976e+18,7.60140233458373
21,185,70,683000,1.4815008e+18,6.80350525760834
21,185,75,683000,1.631232e+18,6.90875477931522
21,184,76,581000,1.4962752e+18,6.90875477931522
23,187,84,348000,1.5779232e+18,6.90875477931522
21,168,78,580000,1.6304544e+18,6.68586094706836
20,173,64,891000,1.59408e+18,7.60140233458373
21,170,65,435000,1.6193952e+18,6.90875477931522
20,180,66,990000,1.519344e+18,8.98732181285012
20,188,79,884000,1.51632e+18,8.00670084544037
22,175,64,581000,1.5218496e+18,6.21660610108486
20,191,80,656000,1.5225408e+18,6.90875477931522
21,190,78,703000,1.6291584e+18,6.31173480915291
20,178,74,928000,1.5619392e+18,9.21044036697652
21,178,66,613000,1.501632e+18,6.21660610108486
22,166,62,471000,1.6121376e+18,6.90875477931522
22,182,81,715000,1.601856e+18,7.60140233458373
20,178,70,870000,1.6276032e+18,6.21660610108486
20,185,74,1e+06,1.5304032e+18,8.8538082749772
22,180,77,536000,1.5619392e+18,6.31173480915291
20,186,82,504000,1.6250976e+18,6.21660610108486
21,183,74,581000,1.6250976e+18,6.90875477931522
19,174,64,830000,1.6013376e+18,6.90875477931522
24,172,69,618000,1.6008192e+18,8.69968140098951
19,183,64,536000,1.5304032e+18,6.90875477931522
28,170,70,213000,1.5781824e+18,6.90875477931522
22,173,70,536000,1.5463008e+18,6.90875477931522
22,167,70,543000,1.4673312e+18,6.21660610108486
20,177,72,816000,1.5619392e+18,7.60140233458373
24,174,64,431000,1.6042752e+18,8.00670084544037
25,184,72,345000,1.5004224e+18,8.00670084544037
22,183,72,543000,1.5351552e+18,6.21660610108486
20,168,64,703000,1.5147648e+18,6.31173480915291
21,186,75,634000,1.6250112e+18,6.21660610108486
21,182,78,872000,1.597104e+18,7.60140233458373
22,185,75,544000,1.6263072e+18,6.31173480915291
20,178,75,731000,1.5393888e+18,6.90875477931522
20,174,64,950000,1.5432768e+18,7.60140233458373
24,170,65,648000,1.6246656e+18,8.00670084544037
21,177,68,872000,1.5470784e+18,8.29429960885724
20,186,78,471000,1.5463008e+18,6.62140565176413
20,180,71,703000,1.5463008e+18,6.47850964220857
24,187,88,315000,1.5486336e+18,6.74641212857337
20,180,75,870000,1.54872e+18,7.60140233458373
34,175,64,93000,1.325376e+18,7.60140233458373
19,188,77,797000,1.6185312e+18,6.47850964220857
21,192,80,834000,1.5490656e+18,7.60140233458373
21,189,80,580000,1.6281216e+18,6.80350525760834
20,190,75,450000,1.5466464e+18,6.68586094706836
24,185,84,495000,1.5464736e+18,6.90875477931522
22,185,79,544000,1.6206912e+18,6.55250788703459
22,180,75,638000,1.546992e+18,6.90875477931522
20,180,70,691000,1.6106688e+18,6.21660610108486
22,188,79,508000,1.5459552e+18,6.39859493453521
20,172,59,950000,1.630368e+18,6.90875477931522
25,172,68,314000,1.5304032e+18,6.39859493453521
22,175,65,544000,1.5808608e+18,6.85751406254539
22,183,74,508000,1.5463008e+18,6.74641212857337
27,189,87,242000,1.59624e+18,6.21660610108486
24,182,67,388000,1.61136e+18,6.21660610108486
28,180,75,214000,1.5995232e+18,6.21660610108486
19,170,57,830000,1.6250976e+18,6.90875477931522
20,188,70,471000,1.5570144e+18,6.47850964220857
20,188,80,634000,1.5593472e+18,7.60140233458373
19,186,77,683000,1.5948576e+18,7.60140233458373
21,179,72,703000,1.627776e+18,6.47850964220857
20,176,68,683000,1.6297632e+18,6.90875477931522
20,179,65,928000,1.5619392e+18,8.98732181285012
20,179,75,508000,1.5639264e+18,6.90875477931522
20,182,72,544000,1.5593472e+18,7.60140233458373
20,175,70,620000,1.5463008e+18,6.90875477931522
20,184,93,675000,1.5619392e+18,7.60140233458373
23,180,69,488000,1.6250976e+18,7.60140233458373
19,182,78,930000,1.5619392e+18,8.00670084544037
21,187,79,6e+05,1.5489792e+18,6.90875477931522
21,189,77,578000,1.5619392e+18,6.55250788703459
22,183,67,770000,1.5613344e+18,7.60140233458373
20,167,66,1e+06,1.562544e+18,8.98732181285012
19,195,85,495000,1.5628032e+18,6.55250788703459
25,183,74,350000,1.5628032e+18,6.90875477931522
20,194,89,619000,1.6250976e+18,6.62140565176413
20,183,79,495000,1.5619392e+18,6.90875477931522
27,176,73,271000,1.6271712e+18,6.31173480915291
22,174,70,619000,1.5619392e+18,6.90875477931522
21,183,70,778000,1.6250976e+18,6.85751406254539
24,180,73,457000,1.5646176e+18,7.60140233458373
20,190,75,790000,1.5630624e+18,6.21660610108486
19,181,72,790000,1.5540768e+18,6.80350525760834
19,183,70,891000,1.5619392e+18,6.80350525760834
18,189,79,691000,1.6272576e+18,6.21660610108486
22,171,60,881000,1.5619392e+18,6.21660610108486
21,177,66,750000,1.5464736e+18,6.90875477931522
24,174,75,360000,1.5805152e+18,7.60140233458373
22,193,81,683000,1.6281216e+18,7.60140233458373
21,199,95,578000,1.5670368e+18,6.74641212857337
23,185,77,471000,1.6099776e+18,6.74641212857337
18,175,72,947000,1.5304032e+18,7.60140233458373
20,180,76,1200000,1.5619392e+18,6.21660610108486
25,183,80,423000,1.5494112e+18,6.21660610108486
21,180,73,675000,1.601856e+18,7.60140233458373
20,183,71,990000,1.5619392e+18,8.98732181285012
22,177,64,581000,1.6231968e+18,6.39859493453521
30,163,66,189000,1.5657408e+18,6.21660610108486
21,167,63,581000,1.5609888e+18,6.21660610108486
24,170,61,823000,1.581552e+18,6.21660610108486
22,174,67,543000,1.567296e+18,6.21660610108486
21,185,76,569000,1.5485472e+18,6.90875477931522
18,180,73,984000,1.5712704e+18,7.60140233458373
21,170,66,850000,1.5778368e+18,6.90875477931522
18,195,81,1400000,1.5482016e+18,8.00670084544037
20,180,75,797000,1.6250976e+18,7.60140233458373
20,180,75,1100000,1.627776e+18,6.21660610108486
19,186,78,750000,1.5766272e+18,6.21660610108486
20,177,71,683000,1.5450912e+18,6.90875477931522
21,173,70,544000,1.5783552e+18,6.74641212857337
22,171,62,580000,1.5783552e+18,6.85751406254539
20,168,56,950000,1.6142976e+18,6.90875477931522
19,180,82,1e+06,1.599696e+18,6.90875477931522
20,175,68,881000,1.5463008e+18,6.21660610108486
19,190,72,674000,1.578096e+18,6.21660610108486
22,185,73,544000,1.5787872e+18,6.85751406254539
21,185,80,830000,1.5797376e+18,8.00670084544037
21,182,71,881000,1.5778368e+18,6.21660610108486
24,183,76,360000,1.5805152e+18,7.60140233458373
22,176,75,881000,1.5778368e+18,6.21660610108486
19,186,81,971000,1.5778368e+18,6.21660610108486
22,176,74,823000,1.5778368e+18,6.21660610108486
19,168,69,750000,1.5778368e+18,6.68586094706836
19,184,67,823000,1.5778368e+18,6.21660610108486
23,178,79,413000,1.5825888e+18,6.90875477931522
20,185,70,731000,1.6250976e+18,6.85751406254539
18,187,70,1100000,1.5778368e+18,6.21660610108486
20,185,78,465000,1.5463008e+18,6.47850964220857
22,191,83,508000,1.6101504e+18,6.68586094706836
18,169,58,1100000,1.6244928e+18,7.60140233458373
19,178,78,1100000,1.5778368e+18,6.90875477931522
21,183,82,504000,1.6171488e+18,6.21660610108486
18,173,60,741000,1.5778368e+18,6.21660610108486
21,174,67,731000,1.5018048e+18,6.90875477931522
22,192,87,399000,1.5649632e+18,7.60140233458373
21,183,83,544000,1.5225408e+18,6.62140565176413
22,184,74,634000,1.5304032e+18,6.55250788703459
21,172,68,619000,1.6245792e+18,7.60140233458373
20,181,81,882000,1.5913152e+18,7.60140233458373
19,182,70,680000,1.5918336e+18,6.90875477931522
20,190,85,471000,1.5875136e+18,6.31173480915291
18,176,69,947000,1.59192e+18,7.60140233458373
20,191,78,585000,1.5926112e+18,6.39859493453521
19,178,70,818000,1.5818976e+18,8.00670084544037
19,185,79,797000,1.592352e+18,6.47850964220857
20,184,80,778000,1.5929568e+18,7.60140233458373
20,192,83,536000,1.5619392e+18,6.55250788703459
20,194,85,660000,1.5935616e+18,6.90875477931522
23,182,79,638000,1.5935616e+18,6.90875477931522
19,186,82,675000,1.5935616e+18,7.60140233458373
18,173,70,839000,1.6250976e+18,6.21660610108486
24,181,67,523000,1.5935616e+18,7.60140233458373
19,175,65,1100000,1.5948576e+18,8.29429960885724
20,184,74,471000,1.5935616e+18,6.90875477931522
20,175,70,750000,1.6145568e+18,6.55250788703459
20,170,62,544000,1.5950304e+18,6.31173480915291
19,184,75,741000,1.5957216e+18,6.62140565176413
19,183,65,950000,1.5948576e+18,6.90875477931522
18,184,73,950000,1.5619392e+18,6.21660610108486
21,177,71,581000,1.6250976e+18,6.90875477931522
22,183,75,683000,1.59624e+18,7.60140233458373
19,170,65,830000,1.596672e+18,7.60140233458373
20,181,73,703000,1.596672e+18,6.90875477931522
24,170,67,314000,1.5627168e+18,6.21660610108486
21,182,81,585000,1.626912e+18,8.00670084544037
20,180,74,950000,1.5303168e+18,6.90875477931522
17,190,77,691000,1.5665184e+18,6.21660610108486
18,181,74,741000,1.6102368e+18,6.21660610108486
19,183,70,970000,1.6250976e+18,6.31173480915291
19,180,70,634000,1.5619392e+18,6.90875477931522
17,187,74,947000,1.5619392e+18,6.21660610108486
22,180,75,481000,1.5304032e+18,6.80350525760834
20,170,64,1e+06,1.562112e+18,8.00670084544037
19,184,79,790000,1.5990912e+18,6.68586094706836
25,183,73,299000,1.5997824e+18,7.60140233458373
19,190,70,1100000,1.629072e+18,8.69968140098951
20,187,78,797000,1.59624e+18,7.60140233458373
21,191,81,638000,1.6145568e+18,7.60140233458373
19,182,72,1e+06,1.5935616e+18,6.21660610108486
19,183,75,830000,1.6094592e+18,6.68586094706836
19,189,88,1100000,1.5989184e+18,6.21660610108486
28,174,74,230000,1.601424e+18,6.21660610108486
23,169,67,555000,1.6015104e+18,8.29429960885724
22,180,78,578000,1.57896e+18,6.47850964220857
19,182,70,619000,1.6023744e+18,6.31173480915291
19,179,68,504000,1.6028064e+18,6.21660610108486
27,180,70,271000,1.612224e+18,6.21660610108486
20,181,65,950000,1.6028064e+18,6.90875477931522
18,191,78,1400000,1.6021152e+18,6.90875477931522
21,180,75,638000,1.6032384e+18,6.90875477931522
17,175,67,1e+06,1.5463008e+18,6.21660610108486
21,171,70,656000,1.6060032e+18,6.90875477931522
18,182,68,989000,1.5778368e+18,6.21660610108486
23,189,78,544000,1.6041888e+18,6.21660610108486
18,173,67,903000,1.6062624e+18,6.90875477931522
28,187,82,175000,1.630368e+18,6.68586094706836
19,182,75,508000,1.5463008e+18,6.21660610108486
17,192,75,909000,1.6060032e+18,6.21660610108486
20,183,67,797000,1.6067808e+18,7.60140233458373
28,187,82,186000,1.6094592e+18,6.68586094706836
22,185,80,399000,1.5778368e+18,6.31173480915291
20,185,82,638000,1.5978816e+18,6.90875477931522
17,174,61,1e+06,1.6062624e+18,6.39859493453521
20,171,69,665000,1.6094592e+18,7.60140233458373
19,178,71,665000,1.6094592e+18,7.60140233458373
28,184,79,213000,1.610064e+18,6.68586094706836
20,171,68,839000,1.6104096e+18,7.60140233458373
25,185,83,252000,1.610496e+18,6.74641212857337
23,186,79,305000,1.6101504e+18,6.39859493453521
20,175,67,770000,1.6006464e+18,7.60140233458373
20,178,75,1100000,1.610928e+18,7.60140233458373
22,173,68,544000,1.6111872e+18,6.90875477931522
17,168,59,850000,1.6116192e+18,6.21660610108486
21,180,74,544000,1.6106688e+18,6.68586094706836
20,170,65,940000,1.6094592e+18,6.21660610108486
19,175,68,580000,1.611792e+18,6.90875477931522
23,181,70,450000,1.6121376e+18,6.90875477931522
19,170,66,7e+05,1.5778368e+18,6.21660610108486
21,175,74,850000,1.6094592e+18,6.90875477931522
18,178,64,1100000,1.583712e+18,6.21660610108486
22,169,69,881000,1.6111008e+18,6.21660610108486
20,185,80,471000,1.60704e+18,6.85751406254539
21,178,70,543000,1.612224e+18,6.90875477931522
20,173,69,680000,1.597104e+18,7.60140233458373
22,193,84,396000,1.6111872e+18,6.90875477931522
19,180,73,823000,1.5463008e+18,6.21660610108486
21,181,60,823000,1.6136064e+18,6.21660610108486
21,195,80,613000,1.6142976e+18,6.21660610108486
29,169,67,301000,1.6104096e+18,6.21660610108486
19,168,65,1100000,1.5844896e+18,8.00670084544037
20,185,75,797000,1.5463008e+18,7.60140233458373
19,184,80,471000,1.62864e+18,6.21660610108486
21,170,72,1e+06,1.6104096e+18,6.21660610108486
19,173,70,940000,1.5593472e+18,6.21660610108486
18,170,61,1e+06,1.5593472e+18,6.21660610108486
18,191,77,1100000,1.5909696e+18,6.21660610108486
20,175,67,764000,1.5909696e+18,6.21660610108486
22,185,79,823000,1.6094592e+18,6.21660610108486
19,172,67,543000,1.6094592e+18,6.21660610108486
20,173,68,6e+05,1.6094592e+18,6.21660610108486
22,180,73,638000,1.6163712e+18,6.90875477931522
24,182,77,278000,1.6155936e+18,6.31173480915291
21,187,80,508000,1.6094592e+18,6.31173480915291
22,183,73,508000,1.6160256e+18,6.62140565176413
17,183,75,1500000,1.6051392e+18,6.21660610108486
22,188,79,553000,1.6110144e+18,6.90875477931522
19,190,82,1e+06,1.6094592e+18,6.21660610108486
19,174,68,967000,1.6094592e+18,6.90875477931522
22,179,68,823000,1.6190496e+18,6.21660610108486
18,174,69,778000,1.6250976e+18,6.85751406254539
19,187,75,890000,1.629504e+18,6.90875477931522
23,180,77,362000,1.6185312e+18,6.90875477931522
21,181,70,840000,1.5463008e+18,6.21660610108486
18,185,75,850000,1.5619392e+18,6.55250788703459
19,196,85,536000,1.6201728e+18,6.21660610108486
19,180,76,1e+06,1.5574464e+18,6.62140565176413
17,189,78,830000,1.6211232e+18,6.21660610108486
18,173,69,778000,1.593648e+18,6.47850964220857
18,188,79,658000,1.6020288e+18,6.21660610108486
19,183,74,778000,1.5985728e+18,6.55250788703459
18,175,66,703000,1.520208e+18,6.21660610108486
19,180,80,731000,1.6210368e+18,6.21660610108486
25,194,84,342000,1.5945984e+18,7.60140233458373
30,192,88,149000,1.5359328e+18,6.90875477931522
18,177,71,741000,1.5619392e+18,6.31173480915291
29,176,69,231000,1.6258752e+18,8.00670084544037
20,182,72,731000,1.623024e+18,6.68586094706836
19,182,71,966000,1.5964992e+18,6.90875477931522
20,177,70,536000,1.5619392e+18,6.31173480915291
20,172,70,578000,1.5619392e+18,6.31173480915291
24,194,91,285000,1.6237152e+18,6.90875477931522
20,182,74,536000,1.5935616e+18,6.21660610108486
20,189,81,585000,1.6238016e+18,6.62140565176413
20,184,76,508000,1.62432e+18,6.90875477931522
20,191,80,543000,1.6250976e+18,6.90875477931522
20,184,74,718000,1.6245792e+18,7.60140233458373
21,180,78,578000,1.6111872e+18,6.80350525760834
19,185,80,619000,1.6250976e+18,6.21660610108486
19,188,76,778000,1.6250976e+18,6.21660610108486
18,187,80,726000,1.6250976e+18,6.21660610108486
19,177,70,778000,1.6236288e+18,6.31173480915291
24,193,84,413000,1.6236288e+18,6.90875477931522
24,182,74,414000,1.6250976e+18,8.00670084544037
18,175,65,988000,1.6250976e+18,7.60140233458373
21,198,81,715000,1.6250976e+18,8.29429960885724
24,174,67,645000,1.6253568e+18,7.60140233458373
18,185,75,726000,1.6250976e+18,6.21660610108486
18,183,72,741000,1.6250976e+18,6.21660610108486
18,175,64,872000,1.6250976e+18,6.90875477931522
19,187,75,619000,1.6250976e+18,6.85751406254539
26,180,75,274000,1.6254432e+18,6.90875477931522
18,181,77,613000,1.6250976e+18,6.74641212857337
18,185,75,770000,1.6254432e+18,7.60140233458373
20,181,72,543000,1.625616e+18,6.90875477931522
22,180,75,683000,1.6219008e+18,8.8538082749772
19,184,79,741000,1.5463008e+18,6.47850964220857
21,188,79,543000,1.6250976e+18,6.80350525760834
24,183,75,488000,1.6257888e+18,7.60140233458373
18,171,65,726000,1.6250976e+18,6.31173480915291
25,169,65,345000,1.6022016e+18,8.00670084544037
21,178,72,504000,1.6262208e+18,7.60140233458373
19,188,78,831000,1.6250976e+18,6.21660610108486
19,175,68,731000,1.5619392e+18,6.62140565176413
21,187,81,569000,1.6267392e+18,6.90875477931522
20,189,81,585000,1.6268256e+18,7.60140233458373
19,178,61,890000,1.6269984e+18,6.90875477931522
19,180,72,780000,1.6270848e+18,6.80350525760834
18,190,71,797000,1.6106688e+18,6.21660610108486
21,189,84,540000,1.6250976e+18,6.31173480915291
20,192,82,454000,1.6269984e+18,6.21660610108486
18,176,68,1e+06,1.6255296e+18,7.60140233458373
20,173,72,543000,1.5567552e+18,6.39859493453521
23,173,69,504000,1.6274304e+18,6.21660610108486
22,185,78,578000,1.6250976e+18,7.60140233458373
18,178,70,722000,1.59624e+18,7.60140233458373
22,175,75,683000,1.6275168e+18,7.60140233458373
18,192,80,674000,1.6250976e+18,6.21660610108486
20,188,79,619000,1.6279488e+18,6.90875477931522
28,180,80,189000,1.6280352e+18,6.21660610108486
19,173,62,947000,1.5935616e+18,6.90875477931522
18,188,72,1e+06,1.6261344e+18,7.60140233458373
19,178,64,683000,1.5619392e+18,8.29429960885724
20,186,84,634000,1.628208e+18,6.80350525760834
18,175,71,1100000,1.578528e+18,8.5173931714189
20,179,74,9e+05,1.6094592e+18,6.21660610108486
16,180,70,1500000,1.6102368e+18,6.90875477931522
21,188,70,779000,1.6263072e+18,6.68586094706836
20,182,77,779000,1.5935616e+18,6.80350525760834
17,177,68,1300000,1.5964992e+18,6.31173480915291
18,178,73,872000,1.6288992e+18,8.00670084544037
18,190,80,830000,1.5935616e+18,6.31173480915291
20,190,79,1100000,1.621296e+18,8.00670084544037
17,186,78,816000,1.6250976e+18,6.21660610108486
18,182,70,884000,1.581552e+18,7.60140233458373
19,187,75,620000,1.59408e+18,6.80350525760834
